chr	start	end	geneID	geneSymbol	symbol	TCMeanCnt	TCCountValid	TCadjPval	enrichSig	SigPeakValue	ovSig
chr2	201114103	201116602	NM_001127184	CFLAR	promoter_49383	2.34810350627235	6	0	TRUE		
chr2	201114103	201116602	NR_147241	CFLAR	promoter_49384	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NM_001202516	CFLAR	promoter_49385	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NM_001308043	CFLAR	promoter_49386	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NM_001202517	CFLAR	promoter_49387	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NM_001202519	CFLAR	promoter_49388	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NM_003879	CFLAR	promoter_49389	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NM_001351590	CFLAR	promoter_49390	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147251	CFLAR	promoter_49391	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147250	CFLAR	promoter_49392	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147249	CFLAR	promoter_49393	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147248	CFLAR	promoter_49394	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147247	CFLAR	promoter_49395	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147246	CFLAR	promoter_49396	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147245	CFLAR	promoter_49397	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147244	CFLAR	promoter_49398	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147243	CFLAR	promoter_49399	2.34810350627235	6	0	TRUE		
chr2	201114163	201116662	NR_147242	CFLAR	promoter_49400	2.34810350627235	6	0	TRUE		
chr2	202263762	202266261	NM_015934	NOP58	promoter_49460	2.15905266356036	6	0	TRUE		
chr2	206085675	206088174	NM_017759	INO80D	promoter_49631					4.27232226462227	TRUE
chr2	207133638	207136137	NM_001270944	KLF7	promoter_49674	1.76300428645146	8	0	TRUE		
chr2	207527961	207530460	NM_001320793	CREB1	promoter_49682	2.36904433799524	8	0	TRUE		
chr2	207527961	207530460	NM_004379	CREB1	promoter_49683	2.36904433799524	8	0	TRUE		
chr2	207527961	207530460	NR_135473	CREB1	promoter_49684	2.36904433799524	8	0	TRUE		
chr2	207527961	207530460	NM_134442	CREB1	promoter_49685	2.36904433799524	8	0	TRUE		
chr2	207527961	207530460	NM_001371426	CREB1	promoter_49686	2.36904433799524	8	0	TRUE		
chr2	207527961	207530460	NM_001371427	CREB1	promoter_49687	2.36904433799524	8	0	TRUE		
chr2	207527961	207530460	NR_163946	CREB1	promoter_49688	2.36904433799524	8	0	TRUE		
chr2	207527961	207530460	NR_163947	CREB1	promoter_49689	2.36904433799524	8	0	TRUE		
chr2	207557121	207559620	NM_001371428	CREB1	promoter_49690	1.91915834240924	5	0	TRUE		
chr1	156124169	156126668	NM_001257374	LMNA	promoter_5006	2.24229639964348	5	0	TRUE		
chr1	156124169	156126668	NM_001282624	LMNA	promoter_5007	2.24229639964348	5	0	TRUE		
chr2	230710841	230713340	NM_016289	CAB39	promoter_50274	2.09944568243211	5	0	TRUE		
chr2	233352493	233354992	NM_152879	DGKD	promoter_50392	2.63693228422537	5	0	TRUE		
chr2	234976702	234979201	NM_001371303	SH3BP4	promoter_50441	2.60689142647747	7	0	TRUE		
chr2	234976702	234979201	NM_001371304	SH3BP4	promoter_50442	2.60689142647747	7	0	TRUE		
chr2	235025734	235028233	NM_001371306	SH3BP4	promoter_50444	2.6318054059792	6	0	TRUE		
chr2	239303461	239305960	NR_036229	MIR4269	promoter_50522	2.39667137063028	6	0	TRUE		
chr2	241270163	241272662	NR_168372	LOC101927509	promoter_50630	2.59920168713677	8	0	TRUE		
chr2	241968682	241971181	NR_110592	LINC01238	promoter_50708	2.82806369947203	13	0	TRUE		
chr2_KI270767v1_alt	7377	9876	NR_110592	LINC01238	promoter_50727	2.88168727374929	11	0	TRUE		
chr2_KI270893v1_alt	7377	9876	NR_110592	LINC01238	promoter_50767	2.77498837893161	10	0	TRUE		
chr20	295569	298068	NM_033089	ZCCHC3	promoter_50818	2.01552433002027	5	0	TRUE		
chr1	156490188	156492687	NM_001271629	MEF2D	promoter_5099	2.08425734518815	5	0	TRUE		
chr20	17962447	17964946	NR_003045	SNORD17	promoter_51269	2.29887475287896	5	0	TRUE		
chr20	31572764	31575263	NR_046853	HM13-AS1	promoter_51527	2.16867118735923	5	0	TRUE		
chr20	34821140	34823639	NM_001318240	NCOA6	promoter_51680	2.4232345001805	6	0	TRUE		
chr1	158023549	158026048	NR_145471	KIRREL1-IT1	promoter_5170	2.2924919156559	6	0	TRUE		
chr20	35664401	35666900	NM_001198863	CPNE1	promoter_51731	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NR_037188	CPNE1	promoter_51732	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NM_152928	CPNE1	promoter_51733	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NM_152927	CPNE1	promoter_51734	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NM_152926	CPNE1	promoter_51735	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NM_152925	CPNE1	promoter_51736	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NM_152838	RBM12	promoter_51737	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NM_006047	RBM12	promoter_51738	2.10370547402171	6	0.00632882335056249	TRUE		
chr20	35664401	35666900	NM_001198840	RBM12	promoter_51739	2.10370547402171	6	0	TRUE		
chr20	35664401	35666900	NM_001198838	RBM12	promoter_51740	2.10370547402171	6	0	TRUE		
chr20	35770014	35772513	NM_016436	PHF20	promoter_51756					4.68317409687579	TRUE
chr20	36050461	36052960	NR_027451	NORAD	promoter_51765	2.29760611954104	5	0	TRUE		
chr20	36863039	36865538	NM_080627	SOGA1	promoter_51804	2.36450449341243	5	0	TRUE		
chr20	37179049	37181548	NM_152503	MROH8	promoter_51814	2.32537979652407	6	0	TRUE		
chr20	37287654	37290153	NM_001376532	MANBAL	promoter_51830	2.18346651554172	7	0.00632882335056249	TRUE		
chr20	37287654	37290153	NM_001376531	MANBAL	promoter_51831	2.18346651554172	7	0	TRUE		
chr20	37287654	37290153	NM_001376529	MANBAL	promoter_51832	2.18346651554172	7	0	TRUE		
chr20	37287654	37290153	NM_001376530	MANBAL	promoter_51833	2.18346651554172	7	0	TRUE		
chr20	37287654	37290153	NM_001003897	MANBAL	promoter_51834	2.18346651554172	7	0	TRUE		
chr20	37287654	37290153	NM_022077	MANBAL	promoter_51835	2.18346651554172	7	0	TRUE		
chr20	37288268	37290767	NM_001376533	MANBAL	promoter_51836	2.76894581561474	9	0	TRUE		
chr20	37519249	37521748	NM_005386	NNAT	promoter_51846	2.06832357980033	5	0	TRUE		
chr20	37519249	37521748	NM_001322802	NNAT	promoter_51847	2.06832357980033	5	0	TRUE		
chr20	37519249	37521748	NM_181689	NNAT	promoter_51848	2.06832357980033	5	0	TRUE		
chr20	45359948	45362447	NM_001197129	SYS1	promoter_52052	2.45847575443193	5	0	TRUE		
chr20	48919710	48922209	NM_006420	ARFGEF2	promoter_52220	1.97555952188915	7	0	TRUE		
chr20	50320843	50323342	NR_109950	LINC01271	promoter_52298	2.42695281568998	5	0	TRUE	5.07121345226683	TRUE
chr20	57525153	57527652	NM_001269040	CTCFL	promoter_52411	1.80725389275347	6	0	TRUE		
chr20	57525153	57527652	NM_001269042	CTCFL	promoter_52412	1.80725389275347	6	0	TRUE		
chr20	57525153	57527652	NM_001269046	CTCFL	promoter_52413	1.80725389275347	6	0	TRUE		
chr20	57525153	57527652	NM_080618	CTCFL	promoter_52414	1.80725389275347	6	0	TRUE		
chr20	57525153	57527652	NM_001269047	CTCFL	promoter_52422	1.80725389275347	6	0	TRUE		
chr20	57525153	57527652	NM_001269045	CTCFL	promoter_52423	1.80725389275347	6	0	TRUE		
chr20	57525153	57527652	NM_001269051	CTCFL	promoter_52425	1.80725389275347	6	0	TRUE		
chr20	57619927	57622426	NR_136660	ZBP1	promoter_52427	2.23738154707304	5	0	TRUE		
chr20	57619927	57622426	NM_001160418	ZBP1	promoter_52428	2.23738154707304	5	0	TRUE		
chr20	57619927	57622426	NM_001160417	ZBP1	promoter_52429	2.23738154707304	5	0	TRUE		
chr20	57619927	57622426	NM_030776	ZBP1	promoter_52430	2.23738154707304	5	0	TRUE		
chr20	57619927	57622426	NM_001323966	ZBP1	promoter_52431	2.23738154707304	5	0	TRUE		
chr20	57619927	57622426	NM_001160419	ZBP1	promoter_52432	2.23738154707304	5	0	TRUE		
chr20	57690187	57692686	NM_001255976	PMEPA1	promoter_52436	2.9350885364869	8	0	TRUE		
chr20	58307714	58310213	NM_020673	RAB22A	promoter_52443	2.23210496550735	5	0	TRUE		
chr20	63941045	63943544	NR_031735	MIR1914	promoter_52738	2.73628968200545	7	0	TRUE		
chr20_KI270869v1_alt	6602	9101	NM_001794	CDH4	promoter_52764	2.1942518146777	8	0	TRUE	5.65004701262451	TRUE
chr20_KI270869v1_alt	6602	9101	NM_001252339	CDH4	promoter_52765	2.1942518146777	8	0	TRUE	5.65004701262451	TRUE
chr20_KI270869v1_alt	6602	9101	NM_001252338	CDH4	promoter_52766	2.1942518146777	8	0	TRUE	5.65004701262451	TRUE
chr1	160262050	160264549	NM_015726	DCAF8	promoter_5282	1.70637667275574	6	0.00632882335056249	TRUE		
chr1	160262050	160264549	NR_028104	DCAF8	promoter_5283	1.70637667275574	6	0.00632882335056249	TRUE		
chr1	160262050	160264549	NR_028103	DCAF8	promoter_5284	1.70637667275574	6	0	TRUE		
chr21	29296921	29299420	NM_001186	BACH1	promoter_53133	2.367651631854	7	0	TRUE		
chr21	29297374	29299873	NM_206866	BACH1	promoter_53134	2.37243135606351	6	0	TRUE		
chr21	33265761	33268260	NR_038974	IL10RB-DT	promoter_53256	2.12591137044677	8	0	TRUE		
chr21	33400895	33403394	NM_001329128	IFNGR2	promoter_53266	2.56821996205124	10	0	TRUE		
chr21	33974381	33976880	NR_134561	LOC101928126	promoter_53296	2.01473462802861	5	0	TRUE		
chr21	34071577	34074076	NM_006933	SLC5A3	promoter_53297	2.27151771506281	6	0	TRUE		
chr21	34071577	34074076	NM_032476	MRPS6	promoter_53298	2.27151771506281	6	0	TRUE		
chr21	35048803	35051302	NM_001754	RUNX1	promoter_53330	2.28651719679623	8	0	TRUE		
chr21	36162540	36165039	NM_005128	DOP1B	promoter_53352	1.93388178943012	5	0	TRUE		
chr21	45979769	45982268	NM_001848	COL6A1	promoter_53818	1.89488499179822	5	0	TRUE		
chr22	37579588	37582087	NM_006498	LGALS2	promoter_54930	2.11018125273013	6	0	TRUE		
chr22	38317585	38320084	NM_001894	CSNK1E	promoter_54997	1.80747602087787	5	0	TRUE		
chr22	39038863	39041362	NM_001006666	APOBEC3F	promoter_55040	2.24750692419784	5	0	TRUE		
chr1	164774142	164776641	NR_038072	PBX1-AS1	promoter_5517	1.94822686472568	6	0	TRUE		
chr22	41939720	41942219	NM_001110215	CENPM	promoter_55181	2.06229695024921	6	0	TRUE		
chr22	42070343	42072842	NM_001362848	NAGA	promoter_55192	2.01524057053771	6	0	TRUE		
chr22	42070313	42072812	NM_000262	NAGA	promoter_55193	2.01524057053771	6	0	TRUE		
chr22	42070343	42072842	NM_001362850	NAGA	promoter_55194	2.01524057053771	6	0	TRUE		
chr22	42498578	42501077	NR_027786	SERHL	promoter_55222	1.82397036688176	5	0	TRUE		
chr22	42640102	42642601	NM_001165877	ATP5MGL	promoter_55240	2.3834040762917	5	0	TRUE		
chr22	42959382	42961881	NM_001184971	PACSIN2	promoter_55246	2.57552981737753	7	0	TRUE		
chr22	42959400	42961899	NM_001349968	PACSIN2	promoter_55247	2.57552981737753	7	0	TRUE		
chr22	42959837	42962336	NM_001349970	PACSIN2	promoter_55249	2.45359416772598	5	0	TRUE		
chr22	42959357	42961856	NM_001349973	PACSIN2	promoter_55251	2.57552981737753	7	0	TRUE		
chr22	42959382	42961881	NM_001349972	PACSIN2	promoter_55254	2.57552981737753	7	0	TRUE		
chr22	45161924	45164423	NM_007172	NUP50	promoter_55314	2.07932511665166	8	0	TRUE		
chr22	46089043	46091542	NR_037413	MIR3619	promoter_55348	2.44901158712395	5	0	TRUE		
chr22	50525646	50528145	NM_001169110	SCO2	promoter_55505	2.17468456646534	6	0	TRUE		
chr22	50525940	50528439	NM_001169109	SCO2	promoter_55506	2.39567408890926	9	0	TRUE		
chr22	50531658	50534157	NM_001382807	ODF3B	promoter_55512	1.9564496208168	7	0	TRUE		
chr22	50531658	50534157	NM_001382808	ODF3B	promoter_55513	1.9564496208168	7	0	TRUE		
chr22	50531999	50534498	NM_001014440	ODF3B	promoter_55514	2.21704488179604	8	0	TRUE		
chr22_KI270879v1_alt	268137	270636	NR_132348	GSTT1-AS1	promoter_55733	2.01713555345905	5	0	TRUE		
chr3	3124939	3127438	NM_001367323	TRNT1	promoter_55877					3.82950233522934	TRUE
chr3	3124939	3127438	NM_001367322	TRNT1	promoter_55878					3.82950233522934	TRUE
chr3	3124939	3127438	NM_001302946	TRNT1	promoter_55879					3.82950233522934	TRUE
chr3	3124939	3127438	NM_001367321	TRNT1	promoter_55880					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159935	TRNT1	promoter_55881					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159934	TRNT1	promoter_55882					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159944	TRNT1	promoter_55883					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159943	TRNT1	promoter_55884					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159942	TRNT1	promoter_55885					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159941	TRNT1	promoter_55886					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159940	TRNT1	promoter_55887					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159939	TRNT1	promoter_55888					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159938	TRNT1	promoter_55889					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159937	TRNT1	promoter_55890					3.82950233522934	TRUE
chr3	3124939	3127438	NR_159936	TRNT1	promoter_55891					3.82950233522934	TRUE
chr3	3124939	3127438	NM_182916	TRNT1	promoter_55892					3.82950233522934	TRUE
chr3	9792512	9795011	NR_103488	TADA3	promoter_55989	2.04760667926822	5	0	TRUE		
chr3	9792512	9795011	NM_006354	TADA3	promoter_55990	2.04760667926822	5	0	TRUE		
chr3	9792512	9795011	NM_001278270	TADA3	promoter_55991	2.04760667926822	5	0	TRUE		
chr3	9792512	9795011	NM_133480	TADA3	promoter_55992	2.04760667926822	5	0	TRUE		
chr3	9843509	9846008	NM_001351736	RPUSD3	promoter_56001	2.04126609338731	5	0	TRUE		
chr3	9843560	9846059	NM_001351738	RPUSD3	promoter_56002	2.04126609338731	5	0	TRUE		
chr3	9843560	9846059	NM_001351737	RPUSD3	promoter_56003	2.04126609338731	5	0	TRUE		
chr3	9843560	9846059	NM_173659	RPUSD3	promoter_56004	2.04126609338731	5	0	TRUE		
chr3	9843560	9846059	NM_001142547	RPUSD3	promoter_56005	2.04126609338731	5	0	TRUE		
chr3	13931055	13933554	NR_036481	FGD5P1	promoter_56214	1.90507443366703	5	0	TRUE		
chr3	16882954	16885453	NM_001144382	PLCL2	promoter_56333	2.74388678852795	7	0	TRUE		
chr3	19945079	19947578	NM_001292048	RAB5A	promoter_56373	1.84932432013806	5	0.00632882335056249	TRUE		
chr3	19945096	19947595	NM_004162	RAB5A	promoter_56374	1.84932432013806	5	0	TRUE		
chr3	23808453	23810952	NM_001202476	UBE2E1	promoter_56410	2.47797097848699	6	0	TRUE		
chr3	30604501	30607000	NM_001024847	TGFBR2	promoter_56539					4.15226161841223	TRUE
chr3	30604600	30607099	NM_003242	TGFBR2	promoter_56540					4.15226161841223	TRUE
chr3	37243696	37246195	NR_149029	LOC152048	promoter_56735	2.25751802477502	5	0	TRUE		
chr3	37985977	37988476	NM_001385039	VILL	promoter_56753					5.47403312570421	TRUE
chr3	37988785	37991284	NM_001385038	VILL	promoter_56754					5.47403312570421	TRUE
chr3	37988785	37991284	NM_015873	VILL	promoter_56755					5.47403312570421	TRUE
chr3	39154142	39156641	NM_001320560	CSRNP1	promoter_56839	2.17980498226714	7	0	TRUE		
chr3	39153092	39155591	NM_033027	CSRNP1	promoter_56840	2.36542847492815	7	0.00632882335056249	TRUE		
chr1	173861247	173863746	NR_037605	GAS5-AS1	promoter_5744	2.09086838350859	6	0	TRUE		
chr3	49339554	49342053	NM_003363	USP4	promoter_57454	2.023255167343	6	0	TRUE		
chr3	49339554	49342053	NM_199443	USP4	promoter_57455	2.023255167343	6	0	TRUE		
chr3	49339554	49342053	NM_001251877	USP4	promoter_57456	2.023255167343	6	0	TRUE		
chr3	49903138	49905637	NM_001318913	MST1R	promoter_57510	1.86495514243715	5	0	TRUE		
chr3	49903374	49905873	NM_001244937	MST1R	promoter_57511	1.82297338291924	5	0	TRUE		
chr3	49903374	49905873	NR_134919	MST1R	promoter_57512	1.82297338291924	5	0	TRUE		
chr3	49903374	49905873	NM_002447	MST1R	promoter_57513	1.82297338291924	5	0.00632882335056249	TRUE		
chr3	50153057	50155556	NM_001318798	SEMA3F	promoter_57528					3.97749347147167	TRUE
chr3	50153323	50155822	NM_004186	SEMA3F	promoter_57529					3.97749347147167	TRUE
chr3	53166702	53169201	NM_001354678	PRKCD	promoter_57764	1.99817282742925	6	0	TRUE		
chr3	53166702	53169201	NM_001354676	PRKCD	promoter_57765	1.99817282742925	6	0	TRUE		
chr3	67652696	67655195	NR_109993	SUCLG2-AS1	promoter_58082	1.76944122883572	5	0	TRUE		
chr3	67652696	67655195	NR_109992	SUCLG2-AS1	promoter_58083	1.76944122883572	5	0	TRUE		
chr3	71131698	71134197	NM_001349342	FOXP1	promoter_58124	2.14890558169767	6	0	TRUE		
chr3	71131698	71134197	NM_001349343	FOXP1	promoter_58125	2.14890558169767	6	0	TRUE		
chr3	71244578	71247077	NM_001244814	FOXP1	promoter_58126	1.86648590893446	6	0	TRUE		
chr3	108090532	108093031	NM_001382306	CD47	promoter_58480	1.79350736501316	6	0.00632882335056249	TRUE		
chr3	108090532	108093031	NM_001777	CD47	promoter_58481	1.79350736501316	6	0.00632882335056249	TRUE		
chr3	108090532	108093031	NM_198793	CD47	promoter_58482	1.79350736501316	6	0.00632882335056249	TRUE		
chr3	119322261	119324760	NR_046748	ARHGAP31-AS1	promoter_58703	1.91385062729683	6	0	TRUE		
chr1	179291713	179294212	NM_001252512	SOAT1	promoter_5873	1.80569675403559	5	0	TRUE		
chr1	179291713	179294212	NM_001252511	SOAT1	promoter_5874	1.80569675403559	5	0	TRUE		
chr1	179291796	179294295	NM_003101	SOAT1	promoter_5875	1.76994296469282	5	0	TRUE		
chr1	179291796	179294295	NR_045530	SOAT1	promoter_5876	1.76994296469282	5	0.00632882335056249	TRUE		
chr3	122564285	122566784	NM_031458	PARP9	promoter_58800	1.69562842551152	5	0	TRUE		
chr3	122563801	122566300	NM_001146105	PARP9	promoter_58801	1.9075029406494	5	0	TRUE		
chr3	122564285	122566784	NM_001146103	PARP9	promoter_58802	1.69562842551152	5	0	TRUE		
chr3	122563801	122566300	NM_001146106	PARP9	promoter_58804	1.9075029406494	5	0.00632882335056249	TRUE		
chr3	134311575	134314074	NR_146711	LINC02004	promoter_59195	2.41318244674951	8	0	TRUE		
chr3	136751879	136754378	NM_005862	STAG1	promoter_59242	3.19837841049349	7	0	TRUE		
chr3	141365996	141368495	NM_001376112	ZBTB38	promoter_59338	2.24558459310089	6	0	TRUE		
chr3	141366503	141369002	NM_001376114	ZBTB38	promoter_59339	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376113	ZBTB38	promoter_59340	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376115	ZBTB38	promoter_59341	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376118	ZBTB38	promoter_59342	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376117	ZBTB38	promoter_59343	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376116	ZBTB38	promoter_59344	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376124	ZBTB38	promoter_59345	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376123	ZBTB38	promoter_59346	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376122	ZBTB38	promoter_59347	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376121	ZBTB38	promoter_59348	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376119	ZBTB38	promoter_59349	2.44377275259084	6	0	TRUE		
chr3	141366503	141369002	NM_001376120	ZBTB38	promoter_59350	2.44377275259084	6	0	TRUE		
chr3	149377150	149379649	NM_014220	TM4SF1	promoter_59501	2.18147499452788	5	0	TRUE		
chr3	152266928	152269427	NM_207292	MBNL1	promoter_59589	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376818	MBNL1	promoter_59590	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_021038	MBNL1	promoter_59591	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_207294	MBNL1	promoter_59592	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_207293	MBNL1	promoter_59593	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376822	MBNL1	promoter_59594	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376848	MBNL1	promoter_59595	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376847	MBNL1	promoter_59596	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376846	MBNL1	promoter_59597	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376844	MBNL1	promoter_59598	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376843	MBNL1	promoter_59599	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376838	MBNL1	promoter_59600	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376837	MBNL1	promoter_59601	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376836	MBNL1	promoter_59602	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376820	MBNL1	promoter_59603	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376842	MBNL1	promoter_59604	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376851	MBNL1	promoter_59605	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376841	MBNL1	promoter_59606	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376849	MBNL1	promoter_59607	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001314057	MBNL1	promoter_59608	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376833	MBNL1	promoter_59609	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376832	MBNL1	promoter_59610	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376831	MBNL1	promoter_59611	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376829	MBNL1	promoter_59612	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376827	MBNL1	promoter_59613	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376824	MBNL1	promoter_59614	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_001376823	MBNL1	promoter_59615	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NR_164857	MBNL1	promoter_59616	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NR_164858	MBNL1	promoter_59617	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NR_164860	MBNL1	promoter_59618	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NR_164861	MBNL1	promoter_59619	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NR_164864	MBNL1	promoter_59620	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_207297	MBNL1	promoter_59621	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_207296	MBNL1	promoter_59622	2.0429504919273	5	0	TRUE		
chr3	152266928	152269427	NM_207295	MBNL1	promoter_59623	2.0429504919273	5	0	TRUE		
chr1	182839092	182841591	NR_148933	LOC647070	promoter_5965	2.86003589517975	6	0	TRUE	5.43120042997163	TRUE
chr3	158731958	158734457	NM_206963	RARRES1	promoter_59747	2.08892838756231	7	0	TRUE		
chr3	158731987	158734486	NM_002888	RARRES1	promoter_59748	2.02475378942709	7	0	TRUE		
chr3	177292441	177294940	NR_047465	LINC00501	promoter_60007	2.22958828410903	5	0	TRUE		
chr3	187736002	187738501	NM_001130845	BCL6	promoter_60360	2.61948594086081	7	0	TRUE		
chr3	194003160	194005659	NR_033944	LINC02026	promoter_60456	2.28237599417853	5	0	TRUE		
chr3	194070471	194072970	NR_136179	LINC02028	promoter_60458	2.72053714145326	10	0	TRUE		
chr3	194070471	194072970	NR_136180	LINC02028	promoter_60459	2.72053714145326	10	0	TRUE		
chr3	194069030	194071529	NR_136181	LINC02028	promoter_60460	2.56765665406674	9	0	TRUE		
chr3	194467740	194470239	NM_024524	ATP13A3	promoter_60471	1.8425800193482	5	0	TRUE		
chr3	197958199	197960698	NM_033029	LMLN	promoter_60646	2.12768996840595	6	0	TRUE		
chr3	197958199	197960698	NM_001136049	LMLN	promoter_60647	2.12768996840595	6	0	TRUE		
chr3	197958216	197960715	NR_026786	LMLN	promoter_60648	2.12768996840595	6	0	TRUE		
chr3	197958216	197960715	NR_026787	LMLN	promoter_60649	2.12768996840595	6	0	TRUE		
chr1	13698187	13700686	NM_001135610	PRDM2	promoter_607	2.11941048832987	7	0	TRUE		
chr3_KI270924v1_alt	18311	20810	NM_138297	MUC4	promoter_60719	2.43576664413946	10	0	TRUE		
chr4	6952165	6954664	NM_001330638	TBC1D14	promoter_61179	2.87649412068619	12	0	TRUE	6.4505996526475	TRUE
chr4	25862489	25864988	NM_015187	SEL1L3	promoter_61497	2.04105311874215	6	0	TRUE		
chr4	25863067	25865566	NM_001297594	SEL1L3	promoter_61498	2.22544620060857	7	0	TRUE		
chr4	25863067	25865566	NM_001297592	SEL1L3	promoter_61499	2.22544620060857	7	0	TRUE		
chr4	26317745	26320244	NM_001374400	RBPJ	promoter_61502	2.02271667976604	6	0	TRUE		
chr4	26317745	26320244	NM_005349	RBPJ	promoter_61503	2.02271667976604	6	0	TRUE		
chr4	26317745	26320244	NM_001379409	RBPJ	promoter_61504	2.02271667976604	6	0	TRUE		
chr4	26317745	26320244	NM_001379408	RBPJ	promoter_61505	2.02271667976604	6	0	TRUE		
chr4	26317745	26320244	NM_001379407	RBPJ	promoter_61506	2.02271667976604	6	0	TRUE		
chr4	26317745	26320244	NM_001379406	RBPJ	promoter_61507	2.02271667976604	6	0	TRUE		
chr4	26317745	26320244	NM_203283	RBPJ	promoter_61508	2.02271667976604	6	0	TRUE		
chr4	36243440	36245939	NR_146893	ARAP2	promoter_61540	1.92188347629082	6	0	TRUE		
chr4	36244015	36246514	NM_015230	ARAP2	promoter_61541	2.49663185877272	7	0	TRUE		
chr4	36244015	36246514	NR_146894	ARAP2	promoter_61542	2.49663185877272	7	0	TRUE		
chr4	38662198	38664697	NM_016531	KLF3	promoter_61571	3.10745471343948	7	0	TRUE		
