chr	geneName	NC_MeanValue	NC_pVal	NC_adjPval	TC_MeanValue	TC_pVal	TC_adjPval	LT_MeanValue	LT_pVal	LT_adjPval	AllCount	LTUnique	TCUnique	NCUnique
chr7	SLC13A1	0.134889382395112	1	1	0.260461551756068	1	1	0.276768657345559	1	1	1000	FALSE	FALSE	FALSE
chr7	SLC13A4	0.86695386635481	0	0	0.400451033606877	0.98	1	0.468428054170577	0.355	1	786	FALSE	FALSE	TRUE
chr7	SLC25A13	0.636699535132139	0	0	0.496531698911523	0.00600000000000001	0.0269598487052662	0.539576276800417	0	0	3116	FALSE	FALSE	FALSE
chr7	SLC25A40	0.399746952813697	0.965	1	0.405143508188218	0.926	1	0.517729809000126	0.044	0.18355321447866	521	FALSE	FALSE	FALSE
chr7	SLC26A3	0.705014569157165	0	0	0.479762863478238	0.316	0.820675355250988	0.378906230377864	0.976	1	343	FALSE	FALSE	TRUE
chr7	SLC26A4	0.387957484518563	0.988	1	0.315327033759288	1	1	0.351836811149926	1	1	710	FALSE	FALSE	FALSE
chr7	SLC26A4-AS1	0.273101955574011	0.982	1	0.269433652691208	0.978	1	0.382771404510028	0.789	1	75	FALSE	FALSE	FALSE
chr7	SLC26A5	0.28513418189741	1	1	0.374474483863637	1	1	0.386351794269808	0.999	1	1105	FALSE	FALSE	FALSE
chr7	SLC29A4	1.60748303533835	0	0	0.596085196045934	0	0	0.503889162117242	0.092	0.350598889574337	464	FALSE	FALSE	TRUE
chr7	SLC35B4	0.576479111226831	0	0	0.431387448629359	0.762	1	0.434466634844274	0.72	1	451	FALSE	FALSE	FALSE
chr7	SLC37A3	0.962232126647267	0	0	0.681403765435147	0	0	0.601604996290479	0	0	1219	FALSE	FALSE	TRUE
chr7	SLC4A2	1.58130888339401	0	0	0.576853831930725	0.003	0.0142489620175304	0.449315146052016	0.568	1	346	FALSE	FALSE	TRUE
chr7	SMARCD3	1.28295023030913	0	0	0.467973079804217	0.38	0.939791816798783	0.357735776314091	1	1	652	FALSE	FALSE	TRUE
chr7	SMKR1	0.593601761147195	0.016	0.0312562140282082	0.506185870462088	0.211	0.598838279886061	0.4035433594815	0.79	1	172	FALSE	FALSE	FALSE
chr7	SMO	1.16915156586524	0	0	0.522365594209039	0.053	0.187881441524159	0.599523022945352	0	0	426	FALSE	FALSE	TRUE
chr7	SMURF1	1.61355227195166	0	0	0.972967899825885	0	0	1.05676266449264	0	0	2213	FALSE	FALSE	TRUE
chr7	SND1	0.808642177032407	0	0	0.52453850056625	0	0	0.519322365035954	0	0	7064	FALSE	FALSE	TRUE
chr7	SND1-IT1	0.831166642420376	0.015	0.029384473901186	0.565534738353431	0.261	0.710577963860732	0.748663915060784	0.037	0.157760767531751	24	FALSE	FALSE	FALSE
chr7	SNHG15	0.984772565439721	0	0	0.343266653582838	0.888	1	0.382689550924571	0.76	1	66	FALSE	FALSE	TRUE
chr7	SNHG26	1.30153137267633	0	0	0.597859026608938	0.025	0.0970312892686606	0.91057982360176	0	0	123	FALSE	FALSE	TRUE
chr7	SNORA114	1.79981755334868	0.03	0.0572122746357126	0.898316854010068	0.196	0.566150939867203	-0.0484929059203001	0.885	1	2	FALSE	FALSE	FALSE
chr7	SNORA14A	0.871709147671108	0.169	0.296231939163498	1.66574803982236	0.02	0.0796775441764479	1.7604040978876	0.014	0.065746997111145	3	FALSE	FALSE	FALSE
chr7	SNORA15	-0.0530858686234794	0.945	1	0.334425046011096	0.562	1	-0.0484929059203001	0.935	1	4	FALSE	FALSE	FALSE
chr7	SNORA15B-1	-0.145263999524696	0.976	1	0.224212847335269	0.617	1	-0.0484929059203001	0.917	1	3	FALSE	FALSE	FALSE
chr7	SNORA15B-2	-0.145263999524696	0.983	1	0.224212847335269	0.636	1	-0.0484929059203001	0.884	1	3	FALSE	FALSE	FALSE
chr7	SNORA20B	-0.309006060995492	1	1	0.043914153097948	0.737	1	0.516965381084615	0.403	1	2	FALSE	FALSE	FALSE
chr7	SNORA22	-0.186199514892395	0.999	1	0.043914153097948	0.884	1	-0.0484929059203001	0.938	1	4	FALSE	FALSE	FALSE
chr7	SNORA22B	0.253214315229549	0.561	0.888549664119789	0.312987232536889	0.533	1	-0.0484929059203001	0.876	1	2	FALSE	FALSE	FALSE
chr7	SNORA22C	-0.0325522639001722	0.809	1	0.332555004029059	0.514	1	-0.0484929059203001	0.884	1	2	FALSE	FALSE	FALSE
chr7	SNORA25B	-0.0714511580947065	0.964	1	0.178450692817418	0.714	1	-0.0484929059203001	0.943	1	4	FALSE	FALSE	FALSE
chr7	SNORA5A	1.05606363206114	0.098	0.177023568629744	0.411870241621271	0.472	1	-0.0484929059203001	0.917	1	3	FALSE	FALSE	FALSE
chr7	SNORA5B	0.63214672659117	0.325	0.542902920497566	0.043914153097948	0.669	1	-0.0484929059203001	0.898	1	1	FALSE	FALSE	FALSE
chr7	SNORA80D	1.40520302494079	0.038	0.0717073558162269	0.826743116493852	0.207	0.590197452229299	0.32847928541631	0.55	1	3	FALSE	FALSE	FALSE
chr7	SNORA9	2.68721314154357	0.001	0.00211525818381044	0.924588865269409	0.124	0.388594561688312	0.684590827316878	0.259	0.828987875647668	4	FALSE	FALSE	TRUE
chr7	SNORD151	1.3610561928784	0.046	0.0860362116991644	0.798032138123843	0.204	0.583529172068902	0.70545147675292	0.285	0.893231354642314	3	FALSE	FALSE	FALSE
chr7	SNORD65C	0.162800090099237	0.714	1	0.223296206057242	0.626	1	1.5656047647563	0.021	0.0951763756419663	3	FALSE	FALSE	FALSE
chr7	SNORD93	0.688349469764534	0.255	0.4341648751447	0.043914153097948	0.772	1	-0.0484929059203001	0.872	1	2	FALSE	FALSE	FALSE
chr7	SNX10	0.682215277305584	0	0	0.576868797788005	0	0	0.773573340264558	0	0	1419	FALSE	FALSE	FALSE
chr7	SNX13	0.440788060069834	0.758	1	0.399439310476743	0.989	1	0.395072016124263	0.995	1	958	FALSE	FALSE	FALSE
chr7	SNX8	1.24304569744945	0	0	0.639260473779289	0	0	0.592975331254329	0	0	1205	FALSE	FALSE	TRUE
chr7	SP4	0.530717494744535	0.001	0.00211525818381044	0.414147461978903	0.986	1	0.363030006111758	1	1	1327	FALSE	FALSE	FALSE
chr7	SP8	0.0164651069914831	1	1	0.159095800118404	1	1	0.0674903714859335	1	1	69	FALSE	FALSE	FALSE
chr7	SPAM1	0.0986073177910683	1	1	0.310295308722523	1	1	0.235858589732641	1	1	511	FALSE	FALSE	FALSE
chr7	SPATA48	0.186403574825356	1	1	0.304553430535129	1	1	0.223970909507775	1	1	743	FALSE	FALSE	FALSE
chr7	SPDYE1	1.13359861179623	0	0	0.671920296113526	0	0	0.572944493937886	0.018	0.0827330357142858	229	FALSE	FALSE	TRUE
chr7	SPDYE10P	0.678106219241352	0	0	0.616145026312278	0	0	0.647964753209491	0	0	2410	FALSE	FALSE	FALSE
chr7	SPDYE11	0.593612048889527	0	0	0.573109671992114	0	0	0.586147970320242	0	0	938	FALSE	FALSE	FALSE
chr7	SPDYE12P	0.694415305246495	0	0	0.636928578256474	0.003	0.0142489620175304	0.578927980644785	0.018	0.0827330357142858	207	FALSE	FALSE	FALSE
chr7	SPDYE13	0.658384934262443	0	0	0.585199911739246	0	0	0.62354032059257	0	0	956	FALSE	FALSE	FALSE
chr7	SPDYE14	0.635184409151341	0	0	0.608570958599416	0	0	0.656257076632604	0	0	2943	FALSE	FALSE	FALSE
chr7	SPDYE15	0.593612048889527	0	0	0.573109671992114	0	0	0.586147970320242	0	0	938	FALSE	FALSE	FALSE
chr7	SPDYE16	1.26667228010994	0	0	0.733015884220164	0	0	0.654214423827184	0.003	0.0160813953488372	128	FALSE	FALSE	TRUE
chr7	SPDYE17	0.710766242297997	0	0	0.499479222795757	0.228	0.63799927523102	0.545798171017502	0.0659999999999999	0.262259359320725	194	FALSE	FALSE	FALSE
chr7	SPDYE18	1.23176812245154	0	0	0.759353199103498	0	0	0.570085454004049	0.032	0.138720561403509	164	FALSE	FALSE	TRUE
chr7	SPDYE2	1.26405353907582	0	0	0.719109456866173	0	0	0.649538382254742	0	0	427	FALSE	FALSE	TRUE
chr7	SPDYE21	1.06008831656156	0	0	0.631696633461022	0.001	0.00505846708155913	0.604638355815092	0.003	0.0160813953488372	206	FALSE	FALSE	TRUE
chr7	SPDYE2B	1.26405353907582	0	0	0.719109456866173	0	0	0.649538382254742	0	0	427	FALSE	FALSE	TRUE
chr7	SPDYE3	1.11009746324141	0	0	0.695381933168036	0	0	0.757653862445944	0	0	276	FALSE	FALSE	TRUE
chr7	SPDYE5	1.15946636099294	0	0	0.666518374227974	0	0	0.716504303087578	0.001	0.00570713229859572	194	FALSE	FALSE	TRUE
chr7	SPDYE6	1.20230218516715	0	0	0.720093441558413	0	0	0.723814580764022	0	0	203	FALSE	FALSE	TRUE
chr7	SPDYE7P	1.05830065686928	0	0	0.628254120140744	0	0	0.540065176444611	0.087	0.334391363862618	172	FALSE	FALSE	TRUE
chr7	SPDYE8	0.593612048889527	0	0	0.573109671992114	0	0	0.586147970320242	0	0	938	FALSE	FALSE	FALSE
chr7	SPDYE9	0.593612048889527	0	0	0.573109671992114	0	0	0.586147970320242	0	0	938	FALSE	FALSE	FALSE
chr7	SRI	0.397385749062489	0.911	1	0.471245843755167	0.366	0.913727934044617	0.37864648437492	0.967	1	332	FALSE	FALSE	FALSE
chr7	SRI-AS1	0.33904902328314	0.801	1	0.519678653641631	0.298	0.786291303604989	0.585963884528951	0.152	0.538212082998968	33	FALSE	FALSE	FALSE
chr7	SRPK2	1.14087985920921	0	0	0.637511564423583	0	0	0.653834658475427	0	0	4461	FALSE	FALSE	TRUE
chr7	SRRM3	0.687338838467881	0	0	0.483628870902156	0.099	0.322044549763033	0.403831447791253	0.99	1	1386	FALSE	FALSE	TRUE
chr7	SRRT	2.08463186685169	0	0	1.04190286446984	0	0	0.994467459352458	0	0	260	FALSE	FALSE	TRUE
chr7	SSBP1	0.216774639427874	1	1	0.282397451823346	0.998	1	0.255256148280954	1	1	181	FALSE	FALSE	FALSE
chr7	SSC4D	1.25497450869026	0	0	0.677661149778397	0	0	0.674026992733331	0	0	376	FALSE	FALSE	TRUE
chr7	SSMEM1	0.339520333617356	0.972	1	0.380157153665365	0.877	1	0.346266584199381	0.965	1	136	FALSE	FALSE	FALSE
chr7	SSPOP	0.938328294797671	0	0	0.341243165501715	1	1	0.159965983717182	1	1	920	FALSE	FALSE	TRUE
chr7	ST7	0.675763653656791	0	0	0.482383536227896	0.02	0.0796775441764479	0.554156504413665	0	0	4100	FALSE	FALSE	FALSE
chr7	ST7-AS1	0.487249847730346	0.395	0.649646698615549	0.280559430081594	0.876	1	0.552832536925202	0.243	0.788645686665966	25	FALSE	FALSE	FALSE
chr7	ST7-AS2	0.55366548146487	0.001	0.00211525818381044	0.429216622284311	0.839	1	0.532456656460296	0.005	0.0257563375583723	821	FALSE	FALSE	FALSE
chr7	ST7-OT3	0.456273825449752	0.498	0.799092212582472	0.386014046020499	0.968	1	0.491293106533085	0.188	0.642980400841546	415	FALSE	FALSE	FALSE
chr7	ST7-OT4	0.919880111462691	0	0	0.618834059197571	0.032	0.120903241590214	0.57156979056164	0.081	0.314341877120241	101	FALSE	FALSE	TRUE
chr7	STAG3	0.726264889161938	0	0	0.554950134317507	0.003	0.0142489620175304	0.391378164927324	0.989	1	666	FALSE	FALSE	FALSE
chr7	STAG3L1	1.16157212482287	0	0	0.974808964685232	0	0	0.982749297696256	0	0	165	FALSE	FALSE	FALSE
chr7	STAG3L2	1.14078956007428	0	0	0.895280488224411	0	0	0.741957665054296	0	0	166	FALSE	FALSE	TRUE
chr7	STAG3L3	1.20570443129304	0	0	0.999199655341368	0	0	0.797022715300818	0	0	169	FALSE	FALSE	TRUE
chr7	STAG3L4	0.60769158824933	0.001	0.00211525818381044	0.533136604245728	0.048	0.17269376820035	0.547833219273189	0.026	0.115183878370625	321	FALSE	FALSE	FALSE
chr7	STAG3L5P	1.20483265977728	0	0	1.03913100135885	0	0	1.0913136316332	0	0	90	FALSE	FALSE	FALSE
chr7	STAG3L5P-PVRIG2P-PILRB	1.03758110269353	0	0	0.656856307094858	0	0	0.651807942378165	0	0	554	FALSE	FALSE	TRUE
chr7	STARD3NL	0.704331603840835	0	0	0.509016046206612	0.032	0.120903241590214	0.513169253619867	0.017	0.0785576002393777	885	FALSE	FALSE	FALSE
chr7	STEAP1	0.52100161495036	0.17	0.297866462446109	0.453992082772358	0.524	1	0.378422936650523	0.904	1	155	FALSE	FALSE	FALSE
chr7	STEAP1B	0.38628265790736	1	1	0.408311429401053	0.97	1	0.321259492091443	1	1	974	FALSE	FALSE	FALSE
chr7	STEAP2	0.661506741657359	0	0	0.447391900673727	0.577	1	0.494620080286545	0.223	0.73682081728712	287	FALSE	FALSE	FALSE
chr7	STEAP2-AS1	0.264630904121955	1	1	0.345909287837963	1	1	0.279460107184252	1	1	2660	FALSE	FALSE	FALSE
chr7	STEAP4	0.396573718717171	0.956	1	0.435691142802684	0.7	1	0.529088907755013	0.026	0.115183878370625	536	FALSE	FALSE	FALSE
chr7	STK17A	0.900205886198711	0	0	0.695984726021629	0	0	0.812588618283887	0	0	697	FALSE	FALSE	FALSE
chr7	STK31	0.201197385721627	1	1	0.336229996727148	1	1	0.260212398366697	1	1	1681	FALSE	FALSE	FALSE
chr7	STMP1	1.00974714777873	0	0	0.67786067063628	0	0	0.752147682967102	0	0	239	FALSE	FALSE	TRUE
chr7	STRA8	0.533653358135677	0.032	0.0608423514927671	0.344293084143972	0.997	1	0.319917785759294	1	1	395	FALSE	FALSE	FALSE
chr7	STRIP2	0.297141197555906	1	1	0.370969295327217	1	1	0.30029925413863	1	1	785	FALSE	FALSE	FALSE
chr7	STX1A	1.57877596714034	0	0	0.783867413051303	0	0	0.496858214958674	0.182	0.626413416536662	386	FALSE	FALSE	TRUE
chr7	STYXL1	0.891475056995983	0	0	0.566489894428892	0	0	0.569873129142389	0	0	885	FALSE	FALSE	TRUE
chr7	SUGCT	0.406354137558133	1	1	0.396930263960434	1	1	0.496678648761025	0	0	9558	FALSE	FALSE	FALSE
chr7	SUMF2	1.05612250037548	0	0	0.600053322413787	0.004	0.0185898284682516	0.616774002292127	0.001	0.00570713229859572	283	FALSE	FALSE	TRUE
chr7	SUN1	2.21878417957854	0	0	0.957685926524958	0	0	0.788880006650415	0	0	1150	FALSE	FALSE	TRUE
chr7	SUN3	0.429007614955197	0.801	1	0.402148795760552	0.941	1	0.443163901191133	0.648	1	568	FALSE	FALSE	FALSE
chr7	SVOPL	0.414310603903002	0.984	1	0.446701458009467	0.686	1	0.489551442557106	0.052	0.21290084835631	1701	FALSE	FALSE	FALSE
chr7	SYPL1	0.869453586307081	0	0	0.613758423142191	0.001	0.00505846708155913	0.58056879340981	0.005	0.0257563375583723	331	FALSE	FALSE	TRUE
chr7	TAC1	-0.155403051754697	1	1	0.236597461796646	0.966	1	0.0661467193904362	1	1	34	FALSE	FALSE	FALSE
chr7	TAF6	1.16521227406225	0	0	0.559596740987023	0.021	0.083232003079687	0.450370853639897	0.538	1	237	FALSE	FALSE	TRUE
chr7	TARP	0.366022476781743	0.943	1	0.415774230510514	0.745	1	0.487377488317478	0.285	0.893231354642314	199	FALSE	FALSE	FALSE
chr7	TAS2R3	0.00901396312626399	0.997	1	0.203425837869021	0.889	1	0.126378806262895	0.966	1	14	FALSE	FALSE	FALSE
chr7	TAS2R38	0.36343380082562	0.62	0.967168686868687	0.905132874653552	0.035	0.130671461380394	1.44656740959093	0	0	12	TRUE	FALSE	FALSE
chr7	TAS2R39	0.0800198765833079	0.984	1	0.183486877272637	0.93	1	0.274064577080967	0.816	1	16	FALSE	FALSE	FALSE
chr7	TAS2R4	0.219682866758772	0.996	1	0.202017091880005	0.997	1	0.270838148493087	0.976	1	58	FALSE	FALSE	FALSE
chr7	TAS2R40	0.52666734798361	0.333	0.555275657290936	0.297174624600249	0.809	1	0.77728882864238	0.038	0.161378523305376	22	FALSE	FALSE	FALSE
chr7	TAS2R41	0.91884605371689	0.00700000000000001	0.0140504938913439	0.274675754904975	0.854	1	0.137075915980698	0.983	1	20	FALSE	FALSE	TRUE
chr7	TAS2R5	-0.104051589894324	1	1	0.195765160607375	0.883	1	0.0723023682463921	0.968	1	12	FALSE	FALSE	FALSE
chr7	TAS2R60	0.136837645913187	0.938	1	0.146570138065876	0.906	1	0.0712604937665088	0.96	1	11	FALSE	FALSE	FALSE
chr7	TAX1BP1	0.76299870349528	0	0	0.537334002442386	0	0	0.545955461744769	0	0	1142	FALSE	FALSE	TRUE
chr7	TBL2	1.27562648956466	0	0	0.706447609481889	0	0	0.610474648258391	0.004	0.0209758913412564	196	FALSE	FALSE	TRUE
chr7	TBRG4	0.623924790303602	0.003	0.00617328447701533	0.314473122302878	0.998	1	0.275754086444395	0.999	1	195	FALSE	FALSE	TRUE
chr7	TBX20	0.103971945579136	1	1	0.257022916888513	1	1	0.393977204367814	0.98	1	659	FALSE	FALSE	FALSE
chr7	TBXAS1	0.969950972956629	0	0	0.615455337683161	0	0	0.514124384500609	0	0	4392	FALSE	FALSE	TRUE
chr7	TCAF1	0.657428595794598	0	0	0.427781583722686	0.831	1	0.401417046031994	0.976	1	753	FALSE	FALSE	TRUE
chr7	TCAF2	0.416465310149786	1	1	0.380253205873489	1	1	0.335533609431794	1	1	19065	FALSE	FALSE	FALSE
chr7	TCAF2P1	0.498355038652234	0.234	0.401263491005996	0.334227091176585	0.979	1	0.442612988683981	0.584	1	178	FALSE	FALSE	FALSE
chr7	TECPR1	1.20403384499299	0	0	0.636814810991693	0	0	0.509392572119969	0.037	0.157760767531751	718	FALSE	FALSE	TRUE
chr7	TES	0.761297159578265	0	0	0.475276854889487	0.354	0.891043761714612	0.321632238371201	0.998	1	214	FALSE	FALSE	TRUE
chr7	TEX47	0.284308633930127	0.873	1	0.215497901349906	0.961	1	0.391438315434939	0.675	1	30	FALSE	FALSE	FALSE
chr7	TFAMP1	0.039789456754177	0.999	1	0.35475995262943	0.714	1	0.174071091403766	0.964	1	22	FALSE	FALSE	FALSE
chr7	TFEC	0.148157950947289	1	1	0.313479182728917	1	1	0.308168639649435	1	1	891	FALSE	FALSE	FALSE
chr7	TFPI2	0.598418899620962	0.0649999999999999	0.119881471308294	0.41673822911271	0.647	1	0.43099597826489	0.615	1	79	FALSE	FALSE	FALSE
chr7	TFPI2-DT	1.07395307915571	0	0	0.534270090922798	0.262	0.712609545614653	0.417603433882721	0.639	1	48	FALSE	FALSE	TRUE
chr7	TFR2	1.01272362917626	0	0	0.564573009655919	0.00600000000000001	0.0269598487052662	0.569793391923832	0.004	0.0209758913412564	389	FALSE	FALSE	TRUE
chr7	THAP5	0.522598476712816	0.222	0.381979499749318	0.481369186121182	0.39	0.957850667938931	0.505753020179021	0.299	0.927044067456334	89	FALSE	FALSE	FALSE
chr7	THSD7A	0.212951361529353	1	1	0.283548437884148	1	1	0.29404679067187	1	1	3034	FALSE	FALSE	FALSE
chr7	TMBIM7P	0.317484001931604	1	1	0.375066932031267	0.984	1	0.370576318023276	0.988	1	346	FALSE	FALSE	FALSE
chr7	TMED4	1.20305323244162	0	0	0.629307301666996	0.05	0.178578862164663	0.57244661837548	0.099	0.373359340659341	72	FALSE	FALSE	TRUE
chr7	TMEM106B	0.467295271333464	0.4	0.657030419059775	0.4213266075612	0.806	1	0.404811796842344	0.892	1	343	FALSE	FALSE	FALSE
chr7	TMEM120A	2.46897100422758	0	0	0.93925033895519	0	0	0.745408790084627	0	0	125	FALSE	FALSE	TRUE
chr7	TMEM130	0.693862701547929	0	0	0.509192880333193	0.089	0.294098962233872	0.568528361100288	0.001	0.00570713229859572	418	FALSE	FALSE	FALSE
chr7	TMEM139	2.12687839336234	0	0	0.884227372922764	0	0	0.658018429357257	0.029	0.126962863217576	64	FALSE	FALSE	TRUE
chr7	TMEM139-AS1	0.898084882098935	0	0	0.559210098161334	0.005	0.0227847447624668	0.519569131948397	0.045	0.187244375589385	494	FALSE	FALSE	TRUE
chr7	TMEM140	1.03832684550994	0	0	0.538046993622815	0.042	0.153739511732638	0.638622503243985	0	0	291	FALSE	FALSE	TRUE
chr7	TMEM168	0.607706674951179	0.001	0.00211525818381044	0.522171809146654	0.0570000000000001	0.200154502046385	0.454705273323242	0.523	1	368	FALSE	FALSE	FALSE
chr7	TMEM176A	1.28692760135195	0	0	0.798040134313832	0	0	0.412483666096288	0.692	1	82	FALSE	FALSE	TRUE
chr7	TMEM176B	1.67836900760728	0	0	1.01937672077429	0	0	0.808435576411126	0	0	192	FALSE	FALSE	TRUE
chr7	TMEM178B	0.392965404650291	1	1	0.300428906084797	1	1	0.263478827749533	1	1	5402	FALSE	FALSE	FALSE
chr7	TMEM184A	1.83834861424065	0	0	0.843219359073248	0	0	0.561512790832842	0.018	0.0827330357142858	248	FALSE	FALSE	TRUE
chr7	TMEM196	0.0940336251355225	1	1	0.267533628922812	1	1	0.248142107871716	1	1	370	FALSE	FALSE	FALSE
chr7	TMEM209	0.542294115125887	0.005	0.0101368559238595	0.503240743738643	0.08	0.268349261511729	0.465795712906989	0.388	1	603	FALSE	FALSE	FALSE
chr7	TMEM213	0.388880664705689	0.852	1	0.304853921733318	0.993	1	0.284746602419319	0.996	1	131	FALSE	FALSE	FALSE
chr7	TMEM225B	0.261492491143692	1	1	0.356673536795948	0.973	1	0.236721925591582	1	1	203	FALSE	FALSE	FALSE
chr7	TMEM229A	0.238964468830338	0.886	1	0.228695322859709	0.904	1	0.540362054245992	0.308	0.948474177467597	19	FALSE	FALSE	FALSE
chr7	TMEM243	1.03451747244585	0	0	0.64499340552603	0	0	0.596766220510943	0	0	352	FALSE	FALSE	TRUE
chr7	TMEM248	1.20383679109931	0	0	0.900439861536371	0	0	0.837161232626202	0	0	690	FALSE	FALSE	TRUE
chr7	TMEM270	0.585689001768862	0.073	0.133956214353612	0.501856913008375	0.285	0.761355734302024	0.496410799771008	0.321	0.977687308943891	84	FALSE	FALSE	FALSE
chr7	TMEM60	1.2767876605808	0	0	0.89228469413186	0	0	0.947576428467058	0	0	87	FALSE	FALSE	TRUE
chr7	TMUB1	1.88628749764746	0	0	0.588627788079387	0.132	0.409304688284309	0.144278202525257	0.997	1	43	FALSE	FALSE	TRUE
chr7	TNPO3	0.576357860575052	0	0	0.485047090212075	0.081	0.271232328707719	0.546017760733292	0	0	1596	FALSE	FALSE	FALSE
chr7	TNRC18	2.11466961245981	0	0	1.09479248867656	0	0	0.89420910685352	0	0	2246	FALSE	FALSE	TRUE
chr7	TNS3	1.61707483767194	0	0	0.909183153736513	0	0	0.956537633155265	0	0	5252	FALSE	FALSE	TRUE
chr7	TOMM7	0.940177368476854	0	0	0.454628375298651	0.491	1	0.653023142972236	0.003	0.0160813953488372	170	FALSE	FALSE	TRUE
chr7	TP53TG1	0.277441249088112	1	1	0.418939394997231	0.767	1	0.301115809060176	0.999	1	266	FALSE	FALSE	FALSE
chr7	TPI1P2	0.683846641096433	0.053	0.0985854260764831	0.281094566568121	0.923	1	0.374029520406216	0.732	1	39	FALSE	FALSE	FALSE
chr7	TPK1	0.331273468381303	1	1	0.366774748739944	1	1	0.294594040928769	1	1	4687	FALSE	FALSE	FALSE
chr7	TPST1	0.797136810612434	0	0	0.520966687053123	0	0	0.641287931001979	0	0	2627	FALSE	FALSE	FALSE
chr7	TRA2A	1.32828877992203	0	0	0.910387856283271	0	0	0.956853432246728	0	0	495	FALSE	FALSE	TRUE
chr7	TRG-AS1	0.73592909949573	0	0	0.506468161503269	0.0639999999999999	0.221635609373248	0.614268813992864	0	0	642	FALSE	FALSE	FALSE
chr7	TRIL	0.814860515775341	0	0	0.443509873744362	0.534	1	0.386943293193125	0.758	1	71	FALSE	FALSE	TRUE
chr7	TRIM24	0.533965890215777	0	0	0.509764678482921	0.001	0.00505846708155913	0.625600888969244	0	0	1971	FALSE	FALSE	FALSE
chr7	TRIM4	0.909112035536996	0	0	0.522832196313166	0.038	0.1405972688069	0.56207812524713	0.001	0.00570713229859572	503	FALSE	FALSE	TRUE
chr7	TRIM50	0.602116891491193	0.004	0.00816414458468249	0.425522361766806	0.778	1	0.279420211458103	1	1	286	FALSE	FALSE	FALSE
chr7	TRIM56	1.91163788570828	0	0	0.680374857147579	0	0	0.800274601368223	0	0	242	FALSE	FALSE	TRUE
chr7	TRIM73	0.887703521372416	0	0	0.706070694845974	0	0	0.494629606047497	0.187	0.640198293061406	391	FALSE	FALSE	FALSE
chr7	TRIM74	0.889555941671571	0	0	0.707768532132507	0	0	0.492644567881889	0.2	0.675864332603939	390	FALSE	FALSE	FALSE
chr7	TRIP6	1.66120522699113	0	0	0.765669728963666	0	0	0.591053446489449	0.037	0.157760767531751	123	FALSE	FALSE	TRUE
chr7	TRPV5	0.19600616346324	1	1	0.283567595878074	1	1	0.323774815034236	1	1	317	FALSE	FALSE	FALSE
chr7	TRPV6	0.274352985098045	1	1	0.179148868968314	1	1	0.125570476349272	1	1	191	FALSE	FALSE	FALSE
chr7	TRRAP	0.870376169699045	0	0	0.4530004096816	0.59	1	0.414179693412868	0.995	1	2333	FALSE	FALSE	TRUE
chr7	TRY2P	-0.0528318065352745	1	1	0.114786276188705	0.999	1	0.0674876077678239	1	1	32	FALSE	FALSE	FALSE
chr7	TSC22D4	1.47875416271584	0	0	0.548737118852208	0.046	0.166487227560347	0.380303966817147	0.937	1	242	FALSE	FALSE	TRUE
chr7	TSGA13	0.331218212463691	0.998	1	0.402527386260485	0.877	1	0.463201798457255	0.453	1	283	FALSE	FALSE	FALSE
chr7	TSPAN12	0.609863896808317	0	0	0.478429017789772	0.196	0.566150939867203	0.453418633793807	0.56	1	1066	FALSE	FALSE	FALSE
chr7	TSPAN13	0.730648804009259	0	0	0.684705660760435	0	0	0.564738335358257	0.005	0.0257563375583723	363	FALSE	FALSE	FALSE
chr7	TSPAN33	0.888356647921887	0	0	0.528061870187672	0.048	0.17269376820035	0.322999040979882	1	1	404	FALSE	FALSE	TRUE
chr7	TTC26	0.33851832876714	1	1	0.409669498002841	0.952	1	0.383751907792773	0.993	1	814	FALSE	FALSE	FALSE
chr7	TTYH3	1.8536265630428	0	0	0.879351404313841	0	0	0.575581955876882	0	0	609	FALSE	FALSE	TRUE
chr7	TWIST1	0.521146950788184	0.244	0.416976208918889	0.346943967887283	0.868	1	0.369648488679015	0.808	1	62	FALSE	FALSE	FALSE
chr7	TYW1	0.799932466069922	0	0	0.624111580009799	0	0	0.572894785456212	0	0	4289	FALSE	FALSE	FALSE
chr7	TYW1B	0.697138379224851	0	0	0.573663911814607	0	0	0.540434550888303	0	0	4406	FALSE	FALSE	FALSE
chr7	UBE2D4	0.403050499072325	0.927	1	0.329984728580806	1	1	0.297346051414629	1	1	444	FALSE	FALSE	FALSE
chr7	UBE2H	1.31170426769844	0	0	0.805272249999828	0	0	0.769730666844209	0	0	2273	FALSE	FALSE	TRUE
chr7	UBE3C	0.921665693857064	0	0	0.576387099221132	0	0	0.579859734639896	0	0	2004	FALSE	FALSE	TRUE
chr7	UBN2	0.497927135309768	0.033	0.0626703762911953	0.468101151252793	0.297	0.784725320786998	0.493707757892208	0.0629999999999999	0.251763617544313	1247	FALSE	FALSE	FALSE
chr7	UFSP1	0.595097418827147	0.231	0.396449241540257	0.325919721086924	0.749	1	0.234047691338664	0.905	1	19	FALSE	FALSE	FALSE
chr7	UMAD1	0.761391622742155	0	0	0.518022305532305	0	0	0.453151871464711	0.641	1	3236	FALSE	FALSE	TRUE
chr7	UNCX	-0.0300732616957679	1	1	0.15590882172353	0.99	1	0.0951832036389818	0.998	1	35	FALSE	FALSE	FALSE
chr7	UPK3B	0.762048856527843	0	0	0.620912473740634	0	0	0.428704936187688	0.746	1	318	FALSE	FALSE	FALSE
