chr	start	end	geneID	geneSymbol	symbol	NCMeanCnt	NCCountValid	NCadjPval	enrichSig	SigPeakValue	ovSig
chr8	19311975	19314474	NM_001363111	SH2D4A	promoter_79270	2.24452380493352	6	0	TRUE	3.85497632223631	TRUE
chr8	19311975	19314474	NM_001174159	SH2D4A	promoter_79271	2.24452380493352	6	0	TRUE	3.85497632223631	TRUE
chr1	19310325	19312824	NM_001040125	SLC66A1	promoter_793	2.25601533281878	5	0	TRUE	3.82517427786862	TRUE
chr8	20273036	20275535	NM_001362884	LZTS1	promoter_79334	2.33258551662994	6	0	TRUE		
chr8	20303464	20305963	NM_021020	LZTS1	promoter_79335	2.35858728069418	10	0	TRUE		
chr8	20273772	20276271	NR_047509	LZTS1-AS1	promoter_79336	2.07152618119983	5	0	TRUE		
chr8	21788376	21790875	NM_001495	GFRA2	promoter_79342	2.01497080908003	7	0	TRUE		
chr8	21788376	21790875	NM_001165039	GFRA2	promoter_79343	2.01497080908003	7	0	TRUE		
chr8	21788376	21790875	NM_001165038	GFRA2	promoter_79344	2.01497080908003	7	0	TRUE		
chr8	22051554	22054053	NM_001114137	DMTN	promoter_79359	2.3559351116604	10	0	TRUE	3.75330515124811	TRUE
chr8	22051554	22054053	NM_001114137	DMTN	promoter_79359	2.3559351116604	10	0	TRUE	3.75330515124811	TRUE
chr8	22052906	22055405	NM_001323389	DMTN	promoter_79360					3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323391	DMTN	promoter_79361	1.67125522690483	5	0.00351257171785353	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323390	DMTN	promoter_79362	1.67125522690483	5	0.00351257171785353	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323383	DMTN	promoter_79363	1.67125522690483	5	0.00351257171785353	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323378	DMTN	promoter_79364	1.67125522690483	5	0.00351257171785353	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323393	DMTN	promoter_79365	1.67125522690483	5	0.00667457613531605	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323388	DMTN	promoter_79366	1.67125522690483	5	0.00351257171785353	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001114139	DMTN	promoter_79367	1.67125522690483	5	0.00667457613531605	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001114136	DMTN	promoter_79368					3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323399	DMTN	promoter_79369	1.67125522690483	5	0	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323398	DMTN	promoter_79370	1.67125522690483	5	0.00667457613531605	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001302817	DMTN	promoter_79371	1.67125522690483	5	0.00968425541813671	TRUE	3.41724015297082	TRUE
chr8	22052906	22055405	NM_001323384	DMTN	promoter_79372	1.67125522690483	5	0.00351257171785353	TRUE	3.41724015297082	TRUE
chr8	22064515	22067014	NM_001323381	DMTN	promoter_79385	2.05815545022377	8	0.00351257171785353	TRUE		
chr8	22064515	22067014	NM_001323385	DMTN	promoter_79386	2.05815545022377	8	0	TRUE		
chr8	22064515	22067014	NM_001323400	DMTN	promoter_79387	2.05815545022377	8	0	TRUE		
chr8	22087149	22089648	NM_001354250	FAM160B2	promoter_79388	3.1106173815272	15	0	TRUE		
chr8	22087149	22089648	NM_001354251	FAM160B2	promoter_79389	3.1106173815272	15	0	TRUE		
chr8	22087149	22089648	NR_148730	FAM160B2	promoter_79390	3.1106173815272	15	0	TRUE		
chr8	22087149	22089648	NR_148728	FAM160B2	promoter_79391	3.1106173815272	15	0	TRUE		
chr8	22087149	22089648	NR_148731	FAM160B2	promoter_79392	3.1106173815272	15	0	TRUE		
chr8	22087149	22089648	NR_148729	FAM160B2	promoter_79393	3.1106173815272	15	0	TRUE		
chr8	22087149	22089648	NM_022749	FAM160B2	promoter_79394	3.1106173815272	15	0	TRUE		
chr8	22087153	22089652	NR_148727	FAM160B2	promoter_79395	3.1106173815272	15	0	TRUE		
chr8	22108920	22111419	NM_024815	NUDT18	promoter_79396	2.49912602069886	8	0	TRUE		
chr8	22130511	22133010	NM_005144	HR	promoter_79397	2.45842262433572	6	0	TRUE		
chr8	22130553	22133052	NM_018411	HR	promoter_79398	2.45946608922739	6	0	TRUE		
chr1	19310325	19312824	NM_017765	SLC66A1	promoter_794	2.25601533281878	5	0	TRUE	3.82517427786862	TRUE
chr8	22243132	22245631	NM_001722	POLR3D	promoter_79427	2.33360038068574	10	0	TRUE		
chr8	22365277	22367776	NM_001351658	SLC39A14	promoter_79432	1.91207941167304	6	0	TRUE		
chr8	22365277	22367776	NM_001351657	SLC39A14	promoter_79433	1.91207941167304	6	0.00667457613531605	TRUE		
chr8	22365277	22367776	NM_001351656	SLC39A14	promoter_79434	1.91207941167304	6	0	TRUE		
chr8	22365277	22367776	NM_001351655	SLC39A14	promoter_79435	1.91207941167304	6	0	TRUE		
chr8	22365277	22367776	NM_001135154	SLC39A14	promoter_79436	1.91207941167304	6	0	TRUE		
chr8	22365277	22367776	NM_001128431	SLC39A14	promoter_79437	1.91207941167304	6	0.00351257171785353	TRUE		
chr8	22365277	22367776	NM_015359	SLC39A14	promoter_79438	1.91207941167304	6	0	TRUE		
chr8	22365537	22368036	NM_001135153	SLC39A14	promoter_79439	2.00917021533749	6	0	TRUE		
chr8	22390835	22393334	NM_001351660	SLC39A14	promoter_79440	1.99022129987419	5	0	TRUE	5.63019620414893	TRUE
chr8	22390835	22393334	NM_001351659	SLC39A14	promoter_79441	1.99022129987419	5	0	TRUE	5.63019620414893	TRUE
chr8	22438969	22441468	NM_001243975	PPP3CC	promoter_79442	3.0694183114235	16	0	TRUE		
chr8	22438969	22441468	NM_001243974	PPP3CC	promoter_79443	3.0694183114235	16	0	TRUE		
chr8	22439077	22441576	NM_005605	PPP3CC	promoter_79444	3.03907532331556	15	0	TRUE		
chr8	22549926	22552425	NM_005775	SORBS3	promoter_79445	1.98220939516501	10	0	TRUE	5.26100408457508	TRUE
chr8	22563728	22566227	NM_001018003	SORBS3	promoter_79446	1.97875967488098	9	0	TRUE		
chr8	22576740	22579239	NM_021630	PDLIM2	promoter_79447	2.4435209692547	7	0	TRUE	4.34030423396412	TRUE
chr8	22578474	22580973	NM_001368120	PDLIM2	promoter_79448	2.63948432866955	8	0	TRUE	4.34030423396412	TRUE
chr8	22578474	22580973	NM_176871	PDLIM2	promoter_79449	2.63948432866955	8	0	TRUE	4.34030423396412	TRUE
chr8	22578474	22580973	NM_198042	PDLIM2	promoter_79450	2.63948432866955	8	0	TRUE	4.34030423396412	TRUE
chr8	22641710	22644209	NR_027715	BIN3-IT1	promoter_79462					4.64156077892137	TRUE
chr8	23068532	23071031	NM_003842	TNFRSF10B	promoter_79473	2.67719931136948	12	0	TRUE		
chr8	23068532	23071031	NR_027140	TNFRSF10B	promoter_79474	2.67719931136948	12	0	TRUE		
chr8	23068532	23071031	NM_147187	TNFRSF10B	promoter_79475	2.67719931136948	12	0	TRUE		
chr8	23066228	23068727	NR_038873	LOC286059	promoter_79476	2.45119723931234	6	0	TRUE		
chr8	23224603	23227102	NM_003844	TNFRSF10A	promoter_79480	1.85089790752175	10	0	TRUE	4.73774222879986	TRUE
chr8	23223220	23225719	NR_033928	LOC389641	promoter_79481	2.41096451919679	10	0	TRUE	5.0852715883893	TRUE
chr8	23223220	23225719	NR_033928	LOC389641	promoter_79481	2.41096451919679	10	0	TRUE	5.0852715883893	TRUE
chr8	23334207	23336706	NR_038323	LOC100507156	promoter_79489	2.14484933630318	7	0	TRUE		
chr1	19310325	19312824	NM_001040126	SLC66A1	promoter_795	2.25601533281878	5	0	TRUE	3.82517427786862	TRUE
chr8	26289507	26292006	NM_002717	PPP2R2A	promoter_79528	2.95838745695603	7	0	TRUE	4.70911434609316	TRUE
chr8	26291215	26293714	NM_001177591	PPP2R2A	promoter_79529					4.70911434609316	TRUE
chr8	26382454	26384953	NR_144550	SDAD1P1	promoter_79530	1.9969847651163	7	0	TRUE	4.43952634509392	TRUE
chr8	26381053	26383552	NM_004331	BNIP3L	promoter_79531					4.43952634509392	TRUE
chr8	26575944	26578443	NM_001386	DPYSL2	promoter_79535	2.37768665335983	6	0	TRUE	6.06277420783985	TRUE
chr8	26576404	26578903	NM_001244604	DPYSL2	promoter_79536					6.06277420783985	TRUE
chr8	27611252	27613751	NR_045494	CLU	promoter_79568	2.80182656501854	9	0	TRUE		
chr8	27614201	27616700	NM_001831	CLU	promoter_79569	2.26228617903774	10	0	TRUE	3.74447383335488	TRUE
chr8	27610938	27613437	NR_038335	CLU	promoter_79570	2.87755540611507	10	0	TRUE		
chr8	27610252	27612751	NR_106902	MIR6843	promoter_79571	2.74857251018759	9	0	TRUE		
chr8	27631901	27634400	NM_016240	SCARA3	promoter_79572	1.84532123156493	7	0	TRUE		
chr8	27632059	27634558	NM_182826	SCARA3	promoter_79573	1.81291434959378	7	0	TRUE		
chr1	19310325	19312824	NR_109848	SLC66A1	promoter_796	2.25601533281878	5	0	TRUE	3.82517427786862	TRUE
chr8	28492204	28494703	NM_145866	FZD3	promoter_79601	1.81080154356689	6	0.00351257171785353	TRUE		
chr8	28700965	28703464	NR_126027	EXTL3-AS1	promoter_79604	2.25590371931014	6	0.00968425541813671	TRUE	5.39592635880598	TRUE
chr8	28699500	28701999	NM_001440	EXTL3	promoter_79605	2.90677389801057	9	0	TRUE	5.27040648702501	TRUE
chr8	28699500	28701999	NR_073469	EXTL3	promoter_79606	2.90677389801057	9	0	TRUE	5.27040648702501	TRUE
chr8	28699500	28701999	NR_073468	EXTL3	promoter_79607	2.90677389801057	9	0	TRUE	5.27040648702501	TRUE
chr8	29348306	29350805	NM_057158	DUSP4	promoter_79633					4.2193284230204	TRUE
chr8	30093407	30095906	NM_001128208	LEPROTL1	promoter_79644	2.30218505981199	7	0	TRUE		
chr8	30093407	30095906	NM_015344	LEPROTL1	promoter_79645	2.30218505981199	7	0	TRUE		
chr8	30154368	30156867	NM_006571	DCTN6	promoter_79647	2.70972365681671	8	0	TRUE	5.05456768928485	TRUE
chr8	30382500	30384999	NM_001008712	RBPMS	promoter_79649					4.96263336501557	TRUE
chr8	30382540	30385039	NM_001008711	RBPMS	promoter_79650					4.96263336501557	TRUE
chr8	30382540	30385039	NM_001008710	RBPMS	promoter_79651					4.96263336501557	TRUE
chr8	30382540	30385039	NM_006867	RBPMS	promoter_79652					4.96263336501557	TRUE
chr8	30657737	30660236	NM_002095	GTF2E2	promoter_79653					4.42096919464201	TRUE
chr8	30657119	30659618	NM_001348353	GTF2E2	promoter_79654	2.01437018881392	5	0	TRUE	4.42096919464201	TRUE
chr8	30727500	30729999	NM_001195102	GSR	promoter_79656	2.18176086804576	9	0	TRUE	4.74217988237403	TRUE
chr8	30727500	30729999	NM_001195103	GSR	promoter_79657	2.18176086804576	9	0	TRUE	4.74217988237403	TRUE
chr8	30727500	30729999	NM_001195104	GSR	promoter_79658	2.18176086804576	9	0	TRUE	4.74217988237403	TRUE
chr8	30727347	30729846	NM_000637	GSR	promoter_79659	2.1648875266832	9	0	TRUE	4.74217988237403	TRUE
chr8	30742163	30744662	NM_005671	UBXN8	promoter_79660	2.15106602078246	7	0	TRUE		
chr8	30742164	30744663	NM_001282189	UBXN8	promoter_79661	2.15106602078246	7	0	TRUE		
chr8	30742164	30744663	NM_001282199	UBXN8	promoter_79662	2.15106602078246	7	0	TRUE		
chr8	31031809	31034308	NM_000553	WRN	promoter_79670	2.09805469292254	5	0	TRUE		
chr8	33483181	33485680	NM_032509	MAK16	promoter_79699	2.83656016613184	9	0	TRUE		
chr1	19485040	19487539	NM_004930	CAPZB	promoter_797	2.69160079598052	13	0	TRUE	6.06602309414513	TRUE
chr8	33512636	33515135	NM_001102401	TTI2	promoter_79700					5.59704672154764	TRUE
chr8	33512636	33515135	NM_001265581	TTI2	promoter_79701					5.59704672154764	TRUE
chr8	33512636	33515135	NM_001330505	TTI2	promoter_79702					5.59704672154764	TRUE
chr8	33512636	33515135	NM_025115	TTI2	promoter_79703					5.59704672154764	TRUE
chr8	37520887	37523386	NR_121621	LINC01605	promoter_79716	2.65684140280031	14	0	TRUE		
chr8	37715578	37718077	NR_125820	LOC101929622	promoter_79718	2.01054644795353	6	0	TRUE		
chr8	37734633	37737132	NM_001003790	ERLIN2	promoter_79720	2.27701165461893	8	0	TRUE		
chr8	37734633	37737132	NM_001003791	ERLIN2	promoter_79721	2.27701165461893	8	0	TRUE		
chr8	37734633	37737132	NM_001362880	ERLIN2	promoter_79722	2.27701165461893	8	0	TRUE		
chr8	37734633	37737132	NM_001362878	ERLIN2	promoter_79723	2.27701165461893	8	0	TRUE		
chr8	37734633	37737132	NM_007175	ERLIN2	promoter_79724	2.27701165461893	8	0	TRUE		
chr8	37794882	37797381	NM_032777	ADGRA2	promoter_79731	2.45139151805008	9	0	TRUE		
chr8	37898998	37901497	NM_001002814	RAB11FIP1	promoter_79733	2.95796154058523	12	0	TRUE		
chr8	37898998	37901497	NM_025151	RAB11FIP1	promoter_79734	2.95796154058523	12	0	TRUE		
chr8	38028533	38031032	NM_004095	EIF4EBP1	promoter_79737	1.94107723131716	5	0.00351257171785353	TRUE	3.71368043607038	TRUE
chr8	38150453	38152952	NM_000349	STAR	promoter_79742	2.1540702694198	6	0	TRUE		
chr8	38176231	38178730	NR_045492	LSM1	promoter_79743	2.13641244610104	7	0	TRUE		
chr8	38176231	38178730	NR_045493	LSM1	promoter_79744	2.13641244610104	7	0	TRUE		
chr8	38467346	38469845	NM_001174067	FGFR1	promoter_79779	2.31795361240758	9	0	TRUE	5.16909319721197	TRUE
chr8	38467346	38469845	NM_001354369	FGFR1	promoter_79780	2.31795361240758	9	0	TRUE	5.16909319721197	TRUE
chr8	38468335	38470834	NM_001354370	FGFR1	promoter_79781	2.95270035878233	12	0	TRUE	4.48800336046992	TRUE
chr8	38468335	38470834	NM_001354370	FGFR1	promoter_79781	2.95270035878233	12	0	TRUE	4.48800336046992	TRUE
chr8	38468335	38470834	NM_001354367	FGFR1	promoter_79782	2.95270035878233	12	0	TRUE	4.48800336046992	TRUE
chr8	38468335	38470834	NM_001354367	FGFR1	promoter_79782	2.95270035878233	12	0	TRUE	4.48800336046992	TRUE
chr8	38467225	38469724	NM_001174065	FGFR1	promoter_79783	2.31970747674668	9	0	TRUE	5.16909319721197	TRUE
chr8	38468136	38470635	NM_023110	FGFR1	promoter_79784	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_023110	FGFR1	promoter_79784	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_023106	FGFR1	promoter_79785	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_023106	FGFR1	promoter_79785	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_023105	FGFR1	promoter_79786	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_023105	FGFR1	promoter_79786	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_001174063	FGFR1	promoter_79787	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_001174063	FGFR1	promoter_79787	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_015850	FGFR1	promoter_79788	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_015850	FGFR1	promoter_79788	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38467225	38469724	NM_001174066	FGFR1	promoter_79789	2.31970747674668	9	0	TRUE	5.16909319721197	TRUE
chr8	38468136	38470635	NM_001174064	FGFR1	promoter_79790	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_001174064	FGFR1	promoter_79790	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_001354368	FGFR1	promoter_79791	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr8	38468136	38470635	NM_001354368	FGFR1	promoter_79791	3.05227422199335	12	0	TRUE	4.48800336046992	TRUE
chr1	19485040	19487539	NM_001206541	CAPZB	promoter_798	2.69160079598052	13	0	TRUE	6.06602309414513	TRUE
chr8	38755274	38757773	NM_001352796	TACC1	promoter_79815					5.44764678862927	TRUE
chr8	38755274	38757773	NM_001352784	TACC1	promoter_79816					5.44764678862927	TRUE
chr8	38755274	38757773	NM_001352790	TACC1	promoter_79817					5.44764678862927	TRUE
chr8	38755274	38757773	NM_001352804	TACC1	promoter_79818					5.44764678862927	TRUE
chr8	38755274	38757773	NM_001352782	TACC1	promoter_79819					5.44764678862927	TRUE
chr8	38755274	38757773	NM_001352797	TACC1	promoter_79820					5.44764678862927	TRUE
chr8	38785235	38787734	NM_001352801	TACC1	promoter_79821	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38785235	38787734	NM_001352779	TACC1	promoter_79822	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38785235	38787734	NM_001122824	TACC1	promoter_79823	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38785235	38787734	NM_001352783	TACC1	promoter_79824	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38785235	38787734	NM_001352781	TACC1	promoter_79825	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38785235	38787734	NM_006283	TACC1	promoter_79826	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38785235	38787734	NM_001352803	TACC1	promoter_79827	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38785235	38787734	NM_001352800	TACC1	promoter_79828	2.85508243337728	12	0	TRUE	5.31099623679093	TRUE
chr8	38786105	38788604	NM_001352798	TACC1	promoter_79829	2.23452595279367	10	0	TRUE	5.31099623679093	TRUE
chr8	38803449	38805948	NM_001352802	TACC1	promoter_79830	1.81369760150502	5	0	TRUE		
chr8	38803449	38805948	NM_001352791	TACC1	promoter_79831	1.81369760150502	5	0	TRUE		
chr8	38899345	38901844	NM_021623	PLEKHA2	promoter_79832	3.4838231332124	15	0	TRUE	6.42932106134331	TRUE
chr8	38972227	38974726	NM_153692	HTRA4	promoter_79833	1.67993440482251	8	0.00351257171785353	TRUE		
chr8	40151481	40153980	NM_020130	TCIM	promoter_79860	2.55152963040441	7	0	TRUE	4.12471910523761	TRUE
chr8	41488395	41490894	NM_001362979	GOLGA7	promoter_79867	2.35919151932389	12	0	TRUE	4.90343254071737	TRUE
chr8	41488561	41491060	NM_016099	GOLGA7	promoter_79868	2.27565224760462	11	0	TRUE	4.90343254071737	TRUE
chr8	41488561	41491060	NM_001174124	GOLGA7	promoter_79869	2.27565224760462	11	0	TRUE	4.90343254071737	TRUE
chr8	41488561	41491060	NR_156426	GOLGA7	promoter_79870	2.27565224760462	11	0	TRUE	4.90343254071737	TRUE
chr8	41488561	41491060	NR_156427	GOLGA7	promoter_79871	2.27565224760462	11	0	TRUE	4.90343254071737	TRUE
chr8	41488581	41491080	NM_001002296	GOLGA7	promoter_79872	2.27565224760462	11	0	TRUE	4.90343254071737	TRUE
chr8	41488611	41491110	NM_001362980	GOLGA7	promoter_79873	2.22425205480692	10	0	TRUE	4.90343254071737	TRUE
chr8	41488611	41491110	NR_156425	GOLGA7	promoter_79874	2.22425205480692	10	0	TRUE	4.90343254071737	TRUE
chr8	41527260	41529759	NM_032336	GINS4	promoter_79875	2.30188808268413	13	0	TRUE		
chr8	41576199	41578698	NM_001363198	GPAT4	promoter_79877	2.36501055742269	9	0	TRUE		
chr8	41576199	41578698	NM_178819	GPAT4	promoter_79878	2.36501055742269	9	0	TRUE		
chr8	41576515	41579014	NM_001363197	GPAT4	promoter_79879	2.26617672433167	9	0	TRUE		
chr8	41650318	41652817	NM_001364841	NKX6-3	promoter_79880	2.10607544389432	8	0	TRUE		
chr8	41797123	41799622	NM_020476	ANK1	promoter_79883	2.31323681775985	6	0	TRUE		
chr8	41797123	41799622	NM_000037	ANK1	promoter_79885	2.31323681775985	6	0	TRUE		
chr8	41797123	41799622	NM_020477	ANK1	promoter_79888	2.31323681775985	6	0	TRUE		
chr8	41797123	41799622	NM_020475	ANK1	promoter_79889	2.31323681775985	6	0	TRUE		
chr8	42051488	42053987	NM_006766	KAT6A	promoter_79892	2.87263797800374	12	0	TRUE	6.31691507661132	TRUE
chr8	42051488	42053987	NM_001305878	KAT6A	promoter_79893	2.87263797800374	12	0	TRUE	6.31691507661132	TRUE
chr8	42150945	42153444	NM_001134296	AP3M2	promoter_79895	3.07608728083069	14	0	TRUE		
chr8	42151062	42153561	NM_006803	AP3M2	promoter_79896	3.10987655083995	13	0	TRUE		
chr1	19483796	19486295	NM_001282162	CAPZB	promoter_799					6.06602309414513	TRUE
chr8	42389760	42392259	NM_001135694	VDAC3	promoter_79909	2.78394647588025	9	0	TRUE		
chr8	42389879	42392378	NM_005662	VDAC3	promoter_79910	2.81393148575648	9	0	TRUE		
chr8	42541455	42543954	NM_006749	SLC20A2	promoter_79912	1.76163612349694	6	0.00667457613531605	TRUE		
chr8	42539147	42541646	NM_001135676	SMIM19	promoter_79914	1.7246065963744	8	0	TRUE		
chr8	42842832	42845331	NM_199003	THAP1	promoter_79923	2.39730597953061	11	0	TRUE		
chr8	42842826	42845325	NM_018105	THAP1	promoter_79924	2.39730597953061	11	0	TRUE		
chr8	42896106	42898605	NM_001160224	RNF170	promoter_79925					4.6754775040024	TRUE
chr8	42896224	42898723	NM_001160223	RNF170	promoter_79926					4.6754775040024	TRUE
chr8	42896106	42898605	NR_027669	RNF170	promoter_79927					4.6754775040024	TRUE
chr8	42896106	42898605	NM_001160225	RNF170	promoter_79928					4.6754775040024	TRUE
chr8	42896106	42898605	NR_027668	RNF170	promoter_79929					4.6754775040024	TRUE
chr8	42896106	42898605	NM_030954	RNF170	promoter_79930					4.6754775040024	TRUE
chr8	42894977	42897476	NM_032410	HOOK3	promoter_79932					5.43146130167122	TRUE
chr8	47258877	47261376	NM_001352935	SPIDR	promoter_79946	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352934	SPIDR	promoter_79947	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352931	SPIDR	promoter_79948	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NR_148203	SPIDR	promoter_79949	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NR_148202	SPIDR	promoter_79950	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352942	SPIDR	promoter_79951	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352936	SPIDR	promoter_79952	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352947	SPIDR	promoter_79953	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352955	SPIDR	promoter_79954	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352937	SPIDR	promoter_79955	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352943	SPIDR	promoter_79956	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352946	SPIDR	promoter_79957	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352938	SPIDR	promoter_79958	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001282916	SPIDR	promoter_79959	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352956	SPIDR	promoter_79960	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352953	SPIDR	promoter_79961	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352952	SPIDR	promoter_79962	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352957	SPIDR	promoter_79963	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001282919	SPIDR	promoter_79964	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352961	SPIDR	promoter_79965	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NR_104581	SPIDR	promoter_79966	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NR_148205	SPIDR	promoter_79967	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NR_148204	SPIDR	promoter_79968	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352958	SPIDR	promoter_79969	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352945	SPIDR	promoter_79970	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352941	SPIDR	promoter_79971	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352939	SPIDR	promoter_79972	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352940	SPIDR	promoter_79973	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352932	SPIDR	promoter_79974	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352951	SPIDR	promoter_79975	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352933	SPIDR	promoter_79976	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352949	SPIDR	promoter_79977	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352950	SPIDR	promoter_79978	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352948	SPIDR	promoter_79979	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258877	47261376	NM_001352944	SPIDR	promoter_79980	2.72252185123944	10	0	TRUE	5.50967754488402	TRUE
chr8	47258937	47261436	NM_001080394	SPIDR	promoter_79981	2.70293233394185	10	0	TRUE	5.50967754488402	TRUE
chr8	47657663	47660162	NM_001352960	SPIDR	promoter_79983	2.31311201597429	9	0	TRUE		
chr8	48618402	48620901	NR_105004	LOC101929217	promoter_79991	3.04954522423631	13	0	TRUE		
chr8	48734769	48737268	NR_157027	EFCAB1	promoter_79992	2.47126131408988	12	0	TRUE	4.80582140266733	TRUE
chr8	48734769	48737268	NR_157027	EFCAB1	promoter_79992	2.47126131408988	12	0	TRUE	4.80582140266733	TRUE
chr8	48734812	48737311	NM_001142857	EFCAB1	promoter_79993	2.40786812647634	11	0	TRUE	4.80582140266733	TRUE
chr8	48734812	48737311	NM_001142857	EFCAB1	promoter_79993	2.40786812647634	11	0	TRUE	4.80582140266733	TRUE
chr8	48734812	48737311	NR_157026	EFCAB1	promoter_79994	2.40786812647634	11	0	TRUE	4.80582140266733	TRUE
chr8	48734812	48737311	NR_157026	EFCAB1	promoter_79994	2.40786812647634	11	0	TRUE	4.80582140266733	TRUE
chr8	48734769	48737268	NM_024593	EFCAB1	promoter_79995	2.47126131408988	12	0	TRUE	4.80582140266733	TRUE
chr8	48734769	48737268	NM_024593	EFCAB1	promoter_79995	2.47126131408988	12	0	TRUE	4.80582140266733	TRUE
