chr	start	end	geneID	geneSymbol	symbol	LTMeanCnt	LTCountValid	LTadjPval	enrichSig	SigPeakValue	ovSig
chr5	95644878	95647377	NM_173362	RFESD	promoter_65346	1.76662589120759	7	0.0094273097826087	TRUE	NA	NA
chr5	95731603	95734102	NM_001349303	SPATA9	promoter_65352	2.08380385378384	5	0	TRUE	NA	NA
chr5	95961352	95963851	NM_012081	ELL2	promoter_65360	2.24921952410962	9	0	TRUE	NA	NA
chr1	207052481	207054980	NM_001276320	YOD1	promoter_6538	2.2737547159028	7	0	TRUE	NA	NA
chr1	207050709	207053208	NM_018566	YOD1	promoter_6539	2.28561155653223	9	0	TRUE	NA	NA
chr5	96956432	96958931	NM_175920	LNPEP	promoter_65398	2.22157927362	8	0	TRUE	NA	NA
chr1	207051274	207053773	NM_006212	PFKFB2	promoter_6540	2.36792635033574	11	0	TRUE	NA	NA
chr1	207051274	207053773	NM_001018053	PFKFB2	promoter_6541	2.36792635033574	11	0	TRUE	NA	NA
chr1	207086859	207089358	NM_001017366	C4BPB	promoter_6542	1.84525105472296	5	0	TRUE	NA	NA
chr1	207086859	207089358	NM_001017365	C4BPB	promoter_6543	1.84525105472296	5	0	TRUE	NA	NA
chr1	207087238	207089737	NM_000716	C4BPB	promoter_6544	1.83726866677618	5	0	TRUE	NA	NA
chr1	207087238	207089737	NM_001017364	C4BPB	promoter_6545	1.83726866677618	5	0.00510653173873046	TRUE	NA	NA
chr1	207087282	207089781	NM_001017367	C4BPB	promoter_6546	1.86769258121257	5	0	TRUE	NA	NA
chr5	108727762	108730261	NR_046368	LINC01023	promoter_65485	2.17649661297322	10	0	TRUE	NA	NA
chr5	111755752	111758251	NM_001142483	NREP	promoter_65528	NA	NA	NA	NA	4.47653541547441	TRUE
chr5	115601980	115604479	NM_021649	TICAM2	promoter_65594	2.51135422584573	12	0	TRUE	NA	NA
chr5	118988048	118990547	NM_173666	DTWD2	promoter_65648	1.88255243297451	8	0	TRUE	NA	NA
chr5	119069054	119071553	NM_001349240	DMXL1	promoter_65655	2.07452948267453	6	0	TRUE	NA	NA
chr5	119069086	119071585	NM_001290322	DMXL1	promoter_65656	2.07452948267453	6	0	TRUE	NA	NA
chr5	119069086	119071585	NM_001349239	DMXL1	promoter_65657	2.07452948267453	6	0.00510653173873046	TRUE	NA	NA
chr5	119069086	119071585	NM_005509	DMXL1	promoter_65658	2.07452948267453	6	0.00510653173873046	TRUE	NA	NA
chr5	119069086	119071585	NM_001290321	DMXL1	promoter_65659	2.07452948267453	6	0	TRUE	NA	NA
chr5	119354018	119356517	NM_014350	TNFAIP8	promoter_65666	1.91642214108784	6	0	TRUE	NA	NA
chr5	122843448	122845947	NR_146145	SNX24	promoter_65711	2.21949903090241	6	0	TRUE	NA	NA
chr5	122843612	122846111	NM_014035	SNX24	promoter_65712	2.11782390709353	5	0	TRUE	NA	NA
chr5	123089817	123092316	NR_146771	LOC105379152	promoter_65714	2.0437654432768	5	0.0094273097826087	TRUE	NA	NA
chr5	123423093	123425592	NM_001166226	CEP120	promoter_65716	1.80456097080329	6	0	TRUE	NA	NA
chr5	123423093	123425592	NM_153223	CEP120	promoter_65717	1.80456097080329	6	0.00510653173873046	TRUE	NA	NA
chr5	123422904	123425403	NM_001375409	CEP120	promoter_65718	1.80456097080329	6	0.00510653173873046	TRUE	NA	NA
chr5	123423343	123425842	NM_001375408	CEP120	promoter_65719	1.83028316992646	6	0	TRUE	NA	NA
chr5	123422904	123425403	NM_001375407	CEP120	promoter_65720	1.80456097080329	6	0.00510653173873046	TRUE	NA	NA
chr5	123422904	123425403	NM_001375406	CEP120	promoter_65721	1.80456097080329	6	0.00510653173873046	TRUE	NA	NA
chr5	123422904	123425403	NM_001375405	CEP120	promoter_65722	1.80456097080329	6	0.00510653173873046	TRUE	NA	NA
chr5	123422904	123425403	NR_164685	CEP120	promoter_65723	1.80456097080329	6	0.0094273097826087	TRUE	NA	NA
chr5	126594720	126597219	NM_001202404	ALDH7A1	promoter_65762	2.0415894211773	7	0	TRUE	NA	NA
chr5	126594720	126597219	NM_001182	ALDH7A1	promoter_65763	2.0415894211773	7	0	TRUE	NA	NA
chr5	126594720	126597219	NM_001201377	ALDH7A1	promoter_65764	2.0415894211773	7	0	TRUE	NA	NA
chr5	127072993	127075492	NM_001164479	C5orf63	promoter_65772	1.91955709536978	7	0	TRUE	NA	NA
chr5	127072993	127075492	NM_001164478	C5orf63	promoter_65773	1.91955709536978	7	0	TRUE	NA	NA
chr5	132365100	132367599	NR_037500	MIR3936	promoter_65864	1.95848084162977	6	0	TRUE	NA	NA
chr5	132490274	132492773	NM_002198	IRF1	promoter_65868	2.34600212923442	6	0	TRUE	NA	NA
chr5	132490274	132492773	NM_001354925	IRF1	promoter_65869	2.34600212923442	6	0	TRUE	NA	NA
chr5	132490274	132492773	NM_001354924	IRF1	promoter_65870	2.34600212923442	6	0	TRUE	NA	NA
chr5	132490274	132492773	NR_149068	IRF1	promoter_65871	2.34600212923442	6	0	TRUE	NA	NA
chr5	132490274	132492773	NR_149069	IRF1	promoter_65872	2.34600212923442	6	0	TRUE	NA	NA
chr5	132554976	132557475	NM_005732	RAD50	promoter_65874	2.55706120306596	7	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001308130	ZCCHC10	promoter_65910	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001308129	ZCCHC10	promoter_65911	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001300822	ZCCHC10	promoter_65912	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NR_131767	ZCCHC10	promoter_65913	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NR_125337	ZCCHC10	promoter_65914	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001300819	ZCCHC10	promoter_65915	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_017665	ZCCHC10	promoter_65916	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001300818	ZCCHC10	promoter_65917	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001300817	ZCCHC10	promoter_65918	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001300816	ZCCHC10	promoter_65919	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001308128	ZCCHC10	promoter_65920	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NM_001308127	ZCCHC10	promoter_65921	2.08647706186312	5	0	TRUE	NA	NA
chr5	133026050	133028549	NR_131766	ZCCHC10	promoter_65922	2.08647706186312	5	0	TRUE	NA	NA
chr5	134736547	134739046	NM_001745	CAMLG	promoter_65966	1.75084284806628	8	0.0094273097826087	TRUE	NA	NA
chr5	134903130	134905629	NM_032151	PCBD2	promoter_65975	2.64773749820644	8	0	TRUE	NA	NA
chr5	135398739	135401238	NM_138609	MACROH2A1	promoter_65982	2.16858335598119	5	0	TRUE	NA	NA
chr5	135399388	135401887	NM_004893	MACROH2A1	promoter_65983	2.09428214098822	5	0	TRUE	NA	NA
chr5	135398739	135401238	NM_001040158	MACROH2A1	promoter_65984	2.16858335598119	5	0	TRUE	NA	NA
chr5	135398732	135401231	NM_138610	MACROH2A1	promoter_65985	2.16858335598119	5	0	TRUE	NA	NA
chr5	136134391	136136890	NR_026763	SMAD5-AS1	promoter_66004	2.00154371295536	11	0	TRUE	NA	NA
chr5	138030773	138033272	NR_037900	LOC100130172	promoter_66033	2.67309185146986	11	0	TRUE	NA	NA
chr5	138753425	138755924	NR_134244	LOC105379194	promoter_66078	2.98096135922462	7	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324007	CTNNA1	promoter_66089	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001323991	CTNNA1	promoter_66090	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001323996	CTNNA1	promoter_66091	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001290312	CTNNA1	promoter_66092	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001323993	CTNNA1	promoter_66093	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324013	CTNNA1	promoter_66094	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001323990	CTNNA1	promoter_66095	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001323998	CTNNA1	promoter_66096	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324005	CTNNA1	promoter_66097	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001323999	CTNNA1	promoter_66098	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324003	CTNNA1	promoter_66099	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324002	CTNNA1	promoter_66100	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324001	CTNNA1	promoter_66101	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324000	CTNNA1	promoter_66102	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873229	138875728	NM_001324009	CTNNA1	promoter_66103	2.32663090188887	9	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001323995	CTNNA1	promoter_66104	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001323997	CTNNA1	promoter_66105	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001324012	CTNNA1	promoter_66106	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001323992	CTNNA1	promoter_66107	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001324011	CTNNA1	promoter_66108	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001324008	CTNNA1	promoter_66109	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001323988	CTNNA1	promoter_66110	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001323989	CTNNA1	promoter_66111	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001323994	CTNNA1	promoter_66112	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001324010	CTNNA1	promoter_66113	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001324006	CTNNA1	promoter_66114	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001323987	CTNNA1	promoter_66115	2.16192863278203	8	0	TRUE	NA	NA
chr5	138873399	138875898	NM_001324004	CTNNA1	promoter_66116	2.16192863278203	8	0	TRUE	NA	NA
chr5	139291739	139294238	NM_018834	MATR3	promoter_66126	2.1004765436804	5	0	TRUE	NA	NA
chr5	139403590	139406089	NM_194296	SPATA24	promoter_66136	1.83316065850431	5	0	TRUE	NA	NA
chr5	139673442	139675941	NM_001317210	CXXC5	promoter_66158	2.00286990101518	7	0	TRUE	NA	NA
chr5	139673442	139675941	NM_001317209	CXXC5	promoter_66159	2.00286990101518	7	0	TRUE	NA	NA
chr5	139673442	139675941	NM_001317211	CXXC5	promoter_66160	2.00286990101518	7	0	TRUE	NA	NA
chr5	139673442	139675941	NM_001317208	CXXC5	promoter_66161	2.00286990101518	7	0	TRUE	NA	NA
chr5	140107513	140110012	NR_102739	MALINC1	promoter_66170	1.98601468916446	9	0	TRUE	NA	NA
chr5	140107513	140110012	NR_102740	MALINC1	promoter_66171	1.98601468916446	9	0	TRUE	NA	NA
chr5	140107513	140110012	NR_102741	MALINC1	promoter_66172	1.98601468916446	9	0	TRUE	NA	NA
chr5	140633202	140635701	NM_001174104	CD14	promoter_66199	1.79964375569144	6	0	TRUE	NA	NA
chr5	140633202	140635701	NM_001040021	CD14	promoter_66200	1.79964375569144	6	0	TRUE	NA	NA
chr5	140633202	140635701	NM_001174105	CD14	promoter_66201	1.79964375569144	6	0	TRUE	NA	NA
chr5	140632676	140635175	NM_000591	CD14	promoter_66202	1.83982845236089	6	0	TRUE	NA	NA
chr5	140637426	140639925	NM_001300982	TMCO6	promoter_66203	2.51057343066016	9	0	TRUE	NA	NA
chr5	140637426	140639925	NM_001300980	TMCO6	promoter_66204	2.51057343066016	9	0	TRUE	NA	NA
chr5	140637450	140639949	NM_018502	TMCO6	promoter_66205	2.51057343066016	9	0	TRUE	NA	NA
chr5	140709275	140711774	NR_026703	VTRNA1-1	promoter_66226	1.9053382556957	7	0	TRUE	NA	NA
chr5	141556310	141558809	NR_038333	DIAPH1-AS1	promoter_66337	2.00244733339572	8	0	TRUE	NA	NA
chr5	141650919	141653418	NM_033449	FCHSD1	promoter_66350	1.97967750108005	6	0	TRUE	NA	NA
chr5	142012528	142015027	NM_005471	GNPDA1	promoter_66366	2.02860769151883	11	0	TRUE	NA	NA
chr5	142868411	142870910	NR_046680	ARHGAP26-AS1	promoter_66406	1.78830488537699	8	0.00510653173873046	TRUE	NA	NA
chr1	211637807	211640306	NR_131925	LINC01693	promoter_6649	1.93420360032203	8	0	TRUE	NA	NA
chr5	150495778	150498277	NM_001301063	NDST1	promoter_66585	2.17065726301333	7	0	TRUE	NA	NA
chr5	150506130	150508629	NM_001543	NDST1	promoter_66586	2.03096051664223	11	0	TRUE	NA	NA
chr5	151157280	151159779	NM_001155	ANXA6	promoter_66618	2.32670202652851	6	0	TRUE	NA	NA
chr5	151157280	151159779	NM_001363114	ANXA6	promoter_66619	2.32670202652851	6	0.0094273097826087	TRUE	NA	NA
chr5	151210133	151212632	NR_160730	LOC105378230	promoter_66622	1.87441910615737	7	0	TRUE	NA	NA
chr5	154680978	154683477	NM_001367713	LARP1	promoter_66678	2.18646651043359	9	0	TRUE	NA	NA
chr5	154680978	154683477	NM_001367714	LARP1	promoter_66679	2.18646651043359	9	0	TRUE	NA	NA
chr1	212033552	212036051	NM_001286230	DTL	promoter_6668	1.79616424246294	5	0	TRUE	NA	NA
chr5	154680978	154683477	NM_001367715	LARP1	promoter_66680	2.18646651043359	9	0	TRUE	NA	NA
chr5	154680978	154683477	NM_001367716	LARP1	promoter_66681	2.18646651043359	9	0	TRUE	NA	NA
chr5	154710842	154713341	NM_001367717	LARP1	promoter_66683	1.76654563322362	7	0	TRUE	NA	NA
chr5	154710842	154713341	NM_015315	LARP1	promoter_66684	1.76654563322362	7	0	TRUE	NA	NA
chr1	212033552	212036051	NM_001286229	DTL	promoter_6669	1.79616424246294	5	0	TRUE	NA	NA
chr1	212033747	212036246	NM_016448	DTL	promoter_6670	1.7555556018578	5	0	TRUE	NA	NA
chr5	157142366	157144865	NM_004270	MED7	promoter_66714	1.76719782981049	5	0.00510653173873046	TRUE	NA	NA
chr5	157575276	157577775	NM_033274	ADAM19	promoter_66727	2.25633728537913	5	0	TRUE	NA	NA
chr1	212299857	212302356	NM_001199756	PPP2R5A	promoter_6677	2.00438978825366	5	0	TRUE	NA	NA
chr1	212350817	212353316	NR_004389	SNORA16B	promoter_6678	1.80848189579337	5	0	TRUE	NA	NA
chr5	170329392	170331891	NR_026945	LINC01366	promoter_66912	2.158055295625	5	0	TRUE	NA	NA
chr5	170329392	170331891	NR_108024	LINC01366	promoter_66913	2.158055295625	5	0	TRUE	NA	NA
chr5	170329392	170331891	NR_108025	LINC01366	promoter_66914	2.158055295625	5	0	TRUE	NA	NA
chr5	172454024	172456523	NM_001308175	SH3PXD2B	promoter_66953	1.66025593944112	5	0.00510653173873046	TRUE	NA	NA
chr5	176540510	176543009	NM_001171976	CDHR2	promoter_67064	1.71278335102537	7	0.00510653173873046	TRUE	NA	NA
chr5	177006295	177008794	NM_001317961	UIMC1	promoter_67085	2.18205934905863	6	0	TRUE	NA	NA
chr5	177005943	177008442	NM_016290	UIMC1	promoter_67086	2.39688449662863	6	0	TRUE	NA	NA
chr5	177006295	177008794	NM_001199297	UIMC1	promoter_67087	2.18205934905863	6	0	TRUE	NA	NA
chr5	177006295	177008794	NR_146150	UIMC1	promoter_67088	2.18205934905863	6	0	TRUE	NA	NA
chr5	177006295	177008794	NR_146149	UIMC1	promoter_67089	2.18205934905863	6	0	TRUE	NA	NA
chr5	177006280	177008779	NM_001199298	UIMC1	promoter_67090	2.18205934905863	6	0	TRUE	NA	NA
chr1	16017544	16020043	NM_001349688	HSPB7	promoter_671	1.5534118283067	5	0	TRUE	NA	NA
chr5	177084914	177087413	NM_002011	FGFR4	promoter_67103	1.80537518658962	5	0	TRUE	NA	NA
chr5	177084914	177087413	NM_213647	FGFR4	promoter_67104	1.80537518658962	5	0	TRUE	NA	NA
chr5	177084914	177087413	NM_001291980	FGFR4	promoter_67105	1.80537518658962	5	0	TRUE	NA	NA
chr5	177084914	177087413	NM_001354984	FGFR4	promoter_67106	1.80537518658962	5	0.00510653173873046	TRUE	NA	NA
chr5	177303245	177305744	NR_109789	RAB24	promoter_67111	2.25429902701815	9	0	TRUE	NA	NA
chr5	177303245	177305744	NR_109790	RAB24	promoter_67112	2.25429902701815	9	0	TRUE	NA	NA
chr5	177303245	177305744	NM_130781	RAB24	promoter_67113	2.25429902701815	9	0	TRUE	NA	NA
chr5	177303220	177305719	NM_001031677	RAB24	promoter_67114	2.20127985019263	9	0	TRUE	NA	NA
chr5	177400162	177402661	NM_001029886	PFN3	promoter_67125	1.96868760927661	7	0.00510653173873046	TRUE	NA	NA
chr5	179557730	179560229	NM_001040451	RUFY1	promoter_67223	NA	NA	NA	NA	4.13932596231454	TRUE
chr5	179557730	179560229	NM_001040452	RUFY1	promoter_67224	NA	NA	NA	NA	4.13932596231454	TRUE
chr5	179680535	179683034	NM_001164444	CBY3	promoter_67264	1.90357820245434	7	0	TRUE	NA	NA
chr5	179696426	179698925	NM_001363994	CANX	promoter_67265	2.19643387623541	6	0	TRUE	NA	NA
chr5	179696786	179699285	NM_001363996	CANX	promoter_67266	2.07128370780022	5	0	TRUE	NA	NA
chr5	179696928	179699427	NM_001364000	CANX	promoter_67267	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696928	179699427	NM_001363995	CANX	promoter_67268	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696928	179699427	NM_001363998	CANX	promoter_67269	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696928	179699427	NR_157048	CANX	promoter_67270	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696928	179699427	NM_001363999	CANX	promoter_67271	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696928	179699427	NM_001364001	CANX	promoter_67272	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696928	179699427	NM_001363993	CANX	promoter_67273	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696928	179699427	NM_001363997	CANX	promoter_67274	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696966	179699465	NM_001024649	CANX	promoter_67275	2.08059762855597	5	0	TRUE	NA	NA
chr5	179696966	179699465	NM_001746	CANX	promoter_67276	2.08059762855597	5	0	TRUE	NA	NA
chr5	179730821	179733320	NM_014757	MAML1	promoter_67277	2.19860788899142	9	0	TRUE	NA	NA
chr5	179806367	179808866	NM_014275	MGAT4B	promoter_67280	2.43392696837155	8	0	TRUE	NA	NA
chr5	179858318	179860817	NM_001017987	MRNIP	promoter_67285	2.48921366301771	9	0	TRUE	4.71802146501738	TRUE
chr5	179858318	179860817	NM_016175	MRNIP	promoter_67286	2.48921366301771	9	0	TRUE	4.71802146501738	TRUE
chr5	180071260	180073759	NM_018434	RNF130	promoter_67290	2.27629763193505	6	0	TRUE	NA	NA
chr5	180014898	180017397	NR_029885	MIR340	promoter_67292	2.81808677903163	9	0	TRUE	NA	NA
chr5	180539653	180542152	NM_001370474	CNOT6	promoter_67312	2.05577905656606	7	0	TRUE	NA	NA
chr5	180803354	180805853	NM_001364389	MGAT1	promoter_67328	2.10324969188535	6	0	TRUE	NA	NA
chr5	180803354	180805853	NM_001364390	MGAT1	promoter_67329	2.10324969188535	6	0	TRUE	NA	NA
chr5	180803403	180805902	NM_001114620	MGAT1	promoter_67338	2.10324969188535	6	0	TRUE	NA	NA
chr5	180803403	180805902	NM_001114619	MGAT1	promoter_67339	2.10324969188535	6	0	TRUE	NA	NA
chr5	180828956	180831455	NR_027183	LINC00847	promoter_67348	2.09630735630007	11	0	TRUE	NA	NA
chr5	180828956	180831455	NR_045678	LINC00847	promoter_67349	2.09630735630007	11	0	TRUE	NA	NA
chr5	180828956	180831455	NR_045679	LINC00847	promoter_67350	2.09630735630007	11	0	TRUE	NA	NA
chr5	181221280	181223779	NR_045218	TRIM41	promoter_67380	1.81535000912683	6	0.00510653173873046	TRUE	NA	NA
chr5	181221280	181223779	NM_033549	TRIM41	promoter_67381	1.81535000912683	6	0.00510653173873046	TRUE	NA	NA
chr5	181243407	181245906	NM_006098	RACK1	promoter_67383	2.46277910382898	8	0	TRUE	NA	NA
chr5	181242877	181245376	NR_002591	SNORD95	promoter_67385	2.12627470821854	5	0.0094273097826087	TRUE	NA	NA
chr5	181244540	181247039	NR_109909	CTC-338M12.4	promoter_67386	2.51226930024852	8	0	TRUE	NA	NA
chr5_KI270897v1_alt	47475	49974	NR_029426	GUSBP14	promoter_67546	1.7250189975752	5	0.00510653173873046	TRUE	NA	NA
chr6	147660	150159	NR_109817	LINC00266-3	promoter_67707	1.88843767489421	5	0	TRUE	NA	NA
chr6	2245106	2247605	NM_001500	GMDS	promoter_67729	2.4279140503369	7	0	TRUE	NA	NA
chr6	2632499	2634998	NR_149118	LINC02521	promoter_67732	2.0014500000779	9	0	TRUE	NA	NA
chr6	2632499	2634998	NR_149119	LINC02521	promoter_67733	2.0014500000779	9	0	TRUE	NA	NA
chr6	2769877	2772376	NM_001347872	MYLK4	promoter_67735	2.03400385091804	7	0	TRUE	NA	NA
chr6	2763392	2765891	NM_020135	WRNIP1	promoter_67737	2.27243678997229	6	0	TRUE	NA	NA
chr6	2853608	2856107	NR_039788	MIR4645	promoter_67741	1.91986778371226	6	0	TRUE	NA	NA
chr6	2961631	2964130	NM_001271825	SERPINB6	promoter_67753	2.27187437903071	12	0	TRUE	NA	NA
chr6	2985966	2988465	NR_026856	LINC01011	promoter_67757	1.92141464566171	6	0.00510653173873046	TRUE	NA	NA
chr6	3023391	3025890	NR_033884	HTATSF1P2	promoter_67762	2.39233089467932	13	0	TRUE	NA	NA
chr6	3022062	3024561	NR_152848	LOC101927759	promoter_67763	2.4711168673469	13	0	TRUE	NA	NA
chr6	3066377	3068876	NM_001354934	RIPK1	promoter_67768	1.98152732773148	5	0	TRUE	NA	NA
chr6	3066493	3068992	NM_001354933	RIPK1	promoter_67769	2.02977821724083	5	0	TRUE	NA	NA
chr6	3066493	3068992	NM_001354930	RIPK1	promoter_67770	2.02977821724083	5	0	TRUE	NA	NA
chr6	3751214	3753713	NM_183373	PXDC1	promoter_67796	2.35547854084531	5	0	TRUE	NA	NA
chr6	3847372	3849871	NM_012135	FAM50B	promoter_67797	1.78546995245751	6	0.00510653173873046	TRUE	NA	NA
chr6	4608564	4611063	NR_122107	KU-MEL-3	promoter_67813	2.15185946073227	8	0	TRUE	NA	NA
chr6	4888039	4890538	NM_001143971	CDYL	promoter_67819	1.71024458688627	6	0	TRUE	NA	NA
chr6	7539670	7542169	NM_001008844	DSP	promoter_67873	2.36575051635242	6	0	TRUE	NA	NA
chr6	7539670	7542169	NM_004415	DSP	promoter_67874	2.36575051635242	6	0	TRUE	NA	NA
chr6	7539670	7542169	NM_001319034	DSP	promoter_67875	2.36575051635242	6	0	TRUE	NA	NA
chr6	7910289	7912788	NM_030810	TXNDC5	promoter_67880	2.18389395986641	5	0	TRUE	NA	NA
chr6	8433622	8436121	NR_038979	LOC100506207	promoter_67900	1.89535865212306	5	0.00510653173873046	TRUE	NA	NA
chr6	8433622	8436121	NR_038980	LOC100506207	promoter_67901	1.89535865212306	5	0.0094273097826087	TRUE	NA	NA
chr6	10720914	10723413	NM_001165258	TMEM14C	promoter_67922	1.9872252353528	5	0	TRUE	NA	NA
chr6	10721069	10723568	NM_016462	TMEM14C	promoter_67923	2.02686315915383	5	0	TRUE	NA	NA
chr6	11232183	11234682	NM_001271033	NEDD9	promoter_67945	2.53844191922324	7	0.00510653173873046	TRUE	NA	NA
chr6	11232169	11234668	NM_006403	NEDD9	promoter_67946	2.53844191922324	7	0	TRUE	NA	NA
chr6	11232169	11234668	NM_182966	NEDD9	promoter_67949	2.53844191922324	7	0	TRUE	NA	NA
chr6	13407638	13410137	NM_001242630	GFOD1	promoter_67984	2.59458724969709	9	0	TRUE	NA	NA
chr6	13572273	13574772	NM_001376799	SIRT5	promoter_67987	1.81004455903219	5	0	TRUE	NA	NA
chr6	13572273	13574772	NM_001376809	SIRT5	promoter_67988	1.81004455903219	5	0	TRUE	NA	NA
chr6	13572273	13574772	NM_001376798	SIRT5	promoter_67989	1.81004455903219	5	0	TRUE	NA	NA
chr6	13572304	13574803	NM_001376801	SIRT5	promoter_67990	1.83070398215179	5	0	TRUE	NA	NA
chr6	13572304	13574803	NM_001376800	SIRT5	promoter_67991	1.83070398215179	5	0	TRUE	NA	NA
chr6	15244068	15246567	NM_004973	JARID2	promoter_68026	1.95176918628782	5	0.0094273097826087	TRUE	NA	NA
chr6	15248197	15250696	NR_120502	JARID2-AS1	promoter_68027	2.22200273390621	7	0	TRUE	NA	NA
chr6	17598301	17600800	NM_016255	FAM8A1	promoter_68054	2.10237943288515	10	0	TRUE	NA	NA
chr6	17706335	17708834	NM_001278209	NUP153	promoter_68056	1.83138969859239	5	0	TRUE	NA	NA
chr6	17706426	17708925	NM_005124	NUP153	promoter_68057	1.75724152469187	5	0	TRUE	NA	NA
chr6	17704129	17706628	NR_134616	LOC105374952	promoter_68058	3.04830017682098	9	0	TRUE	NA	NA
chr6	24772936	24775435	NM_001251990	GMNN	promoter_68127	1.89767932588035	6	0	TRUE	NA	NA
chr6	24772936	24775435	NM_001251989	GMNN	promoter_68128	1.89767932588035	6	0	TRUE	NA	NA
chr6	24772936	24775435	NM_015895	GMNN	promoter_68129	1.89767932588035	6	0	TRUE	NA	NA
chr6	26381107	26383606	NM_001197240	BTN2A2	promoter_68211	1.8977904956883	6	0	TRUE	NA	NA
chr6	26381107	26383606	NM_001197238	BTN2A2	promoter_68212	1.8977904956883	6	0	TRUE	NA	NA
chr6	26381107	26383606	NM_001197237	BTN2A2	promoter_68213	1.8977904956883	6	0	TRUE	NA	NA
chr6	26381107	26383606	NM_006995	BTN2A2	promoter_68214	1.8977904956883	6	0	TRUE	NA	NA
chr6	26381107	26383606	NM_181531	BTN2A2	promoter_68215	1.8977904956883	6	0	TRUE	NA	NA
chr6	26381107	26383606	NM_001197239	BTN2A2	promoter_68216	1.8977904956883	6	0	TRUE	NA	NA
chr6	26455903	26458402	NM_001197233	BTN2A1	promoter_68225	1.7317267090027	5	0.00510653173873046	TRUE	NA	NA
chr6	26455954	26458453	NM_078476	BTN2A1	promoter_68228	1.7317267090027	5	0.0094273097826087	TRUE	NA	NA
chr6	26519705	26522204	NR_026790	HCG11	promoter_68231	NA	NA	NA	NA	4.21723448009468	TRUE
chr6	26956055	26958554	NR_003504	GUSBP2	promoter_68239	1.63299034461394	5	0	TRUE	NA	NA
chr6	28078281	28080780	NM_001376494	ZNF165	promoter_68288	2.48372735095394	7	0	TRUE	5.04551188809577	TRUE
chr6	28078567	28081066	NM_003447	ZNF165	promoter_68289	2.48372735095394	7	0	TRUE	5.04551188809577	TRUE
chr6	28078567	28081066	NM_001376491	ZNF165	promoter_68290	2.48372735095394	7	0	TRUE	5.04551188809577	TRUE
