chr	start	end	geneID	geneSymbol	symbol	width	NCmeanCnt	NCsig	NCunique	TCmeanCnt	TCsig	TCunique	LTmeanCnt	LTsig	LTunique
chr3	32481311	32502852	NM_017801	CMTM6	genebody_56160	21541	1.63504367041126			1.75786294301678			2.0261409838159	TRUE	TRUE
chr3	33090422	33097146	NM_001136238	TMPPE	genebody_29926	6724	2.70657150046566	TRUE	TRUE	1.72854318300373			1.92402513734451	TRUE	
chr3	37141544	37144182	NR_168330	UBE2FP1	genebody_86832	2638	2.21476710414242	TRUE	TRUE	1.53196169506798			1.9384769867981		
chr3	37987977	38007185	NM_001385039	VILL	genebody_87858	19208	2.43353411407007	TRUE	TRUE	1.73446400844725			1.55478974164232		
chr3	37994137	38007185	NM_001370265	VILL	genebody_12264	13048	2.40662576472773	TRUE	TRUE	1.55225559871774			1.42475387838421		
chr3	37994137	38007185	NM_001370264	VILL	genebody_12265	13048	2.40662576472773	TRUE	TRUE	1.55225559871774			1.42475387838421		
chr3	37994137	38007185	NR_163266	VILL	genebody_77775	13048	2.40662576472773	TRUE	TRUE	1.55225559871774			1.42475387838421		
chr3	45030142	45036071	NM_001308394	CLEC3B	genebody_44679	5929	2.5098006503745	TRUE	TRUE	1.48697208091957			1.23212713106669		
chr3	45594750	45686340	NM_014240	LIMD1	genebody_66449	91590	2.14397823629381	TRUE	TRUE	1.56911200169841			1.78225814039274		
chr3	46921729	46982010	NM_144716	CCDC12	genebody_65310	60281	2.25145397153684	TRUE	TRUE	1.74292562127866			1.8247239844004		
chr3	46921729	46976767	NM_001277074	CCDC12	genebody_40873	55038	2.27248854440225	TRUE	TRUE	1.77939393554731			1.86256936665999		
chr3	46921729	46976501	NR_102269	CCDC12	genebody_46241	54772	2.28164859936333	TRUE	TRUE	1.78307881881703			1.86646468197803		
chr3	47381020	47413435	NM_001304482	PTPN23	genebody_54717	32415	2.13545295421446	TRUE	TRUE	1.41340716853055			1.66881586132442		
chr3	47973078	48088848	NM_030885	MAP4	genebody_29630	115770	2.06607942609525	TRUE	TRUE	1.62245252443683			1.75879869090574		
chr3	48467808	48473158	NM_001272083	SHISA5	genebody_75525	5350	2.42147899516104	TRUE	TRUE	1.95853485850854			1.84750282408408	TRUE	
chr3	48688002	48717278	NM_001005909	IP6K2	genebody_58392	29276	2.50840378076422	TRUE	TRUE	2.04215765706552			2.04292505831092	TRUE	
chr3	48688002	48717221	NM_016291	IP6K2	genebody_74171	29219	2.50840378076422	TRUE	TRUE	2.04215765706552			2.04292505831092	TRUE	
chr3	48693450	48717278	NM_001190317	IP6K2	genebody_19840	23828	2.72101840693244	TRUE	TRUE	2.21925838550744	TRUE		2.18574064637075	TRUE	
chr3	48693450	48717278	NM_001190316	IP6K2	genebody_19841	23828	2.72101840693244	TRUE	TRUE	2.21925838550744	TRUE		2.18574064637075	TRUE	
chr3	48693450	48717221	NR_027437	IP6K2	genebody_7875	23771	2.72101840693244	TRUE	TRUE	2.21925838550744	TRUE		2.18574064637075	TRUE	
chr3	48693450	48717221	NM_001146179	IP6K2	genebody_40224	23771	2.72101840693244	TRUE	TRUE	2.21925838550744	TRUE		2.18574064637075	TRUE	
chr3	48693450	48717221	NM_001005911	IP6K2	genebody_42868	23771	2.72101840693244	TRUE	TRUE	2.21925838550744	TRUE		2.18574064637075	TRUE	
chr3	48693450	48717221	NM_001005910	IP6K2	genebody_42869	23771	2.72101840693244	TRUE	TRUE	2.21925838550744	TRUE		2.18574064637075	TRUE	
chr3	49024328	49029398	NM_000884	IMPDH2	genebody_68968	5070	1.96232001247821	TRUE	TRUE	1.16784041272318			1.40635396491968		
chr3	49359145	49411976	NM_001664	RHOA	genebody_17119	52831	2.77766961180726	TRUE	TRUE	2.28485633065707	TRUE		2.42148533588115	TRUE	
chr3	49359145	49411976	NM_001313946	RHOA	genebody_38916	52831	2.77766961180726	TRUE	TRUE	2.28485633065707	TRUE		2.42148533588115	TRUE	
chr3	49359145	49411976	NM_001313945	RHOA	genebody_38918	52831	2.77766961180726	TRUE	TRUE	2.28485633065707	TRUE		2.42148533588115	TRUE	
chr3	49359145	49411976	NM_001313944	RHOA	genebody_38920	52831	2.77766961180726	TRUE	TRUE	2.28485633065707	TRUE		2.42148533588115	TRUE	
chr3	49359145	49411976	NM_001313943	RHOA	genebody_38921	52831	2.77766961180726	TRUE	TRUE	2.28485633065707	TRUE		2.42148533588115	TRUE	
chr3	49359145	49411976	NM_001313941	RHOA	genebody_38923	52831	2.77766961180726	TRUE	TRUE	2.28485633065707	TRUE		2.42148533588115	TRUE	
chr3	50236203	50259362	NM_002070	GNAI2	genebody_50943	23159	2.08531994436084	TRUE	TRUE	1.51615198116582			1.59325776692976		
chr3	50267557	50277171	NM_001005914	SEMA3B	genebody_49247	9614	2.25550887237474	TRUE	TRUE	1.51426942135723			1.04212121342891		
chr3	50269146	50277546	NM_001290060	SEMA3B	genebody_8965	8400	2.42142227006151	TRUE	TRUE	1.55572871933912			1.07778963073878		
chr3	50273118	50277171	NR_110697	SEMA3B	genebody_13713	4053	2.56851331045514	TRUE	TRUE	1.35384944135316			0.814212134825983		
chr3	50299888	50312381	NM_153281	HYAL1	genebody_63347	12493	1.99208882679451	TRUE	TRUE	1.51365005343837			1.40050671657679		
chr3	51957457	51967454	NM_020418	PCBP4	genebody_27017	9997	1.98203302111002	TRUE	TRUE	1.11741599613865			1.2612291230907		
chr3	51968509	51974630	NM_001146314	ABHD14B	genebody_50825	6121	2.18255660983091	TRUE	TRUE	1.58906419174795			1.7267313447585		
chr3	51968509	51974630	NM_001254753	ABHD14B	genebody_55216	6121	2.18255660983091	TRUE	TRUE	1.58906419174795			1.7267313447585		
chr3	52048920	52056571	NM_001947	DUSP7	genebody_42350	7651	2.14053611600787	TRUE	TRUE	1.42682378918435			1.47210905592644		
chr3	52221079	52226163	NM_017442	TLR9	genebody_78160	5084	2.33146613398659	TRUE	TRUE	1.26058104400906			1.34612258388815		
chr3	52228611	52239158	NM_007284	TWF2	genebody_36239	10547	2.00405027868163	TRUE	TRUE	1.36908277081852			1.39291231291997		
chr3	52455603	52493068	NM_007184	NISCH	genebody_33956	37465	2.06620330881098	TRUE	TRUE	1.35977160737262			1.5678010880597		
chr3	58008421	58172250	NM_001164318	FLNB	genebody_8703	163829	2.22547688700163	TRUE	TRUE	1.64643881077326			1.84694286230589		
chr3	58008421	58172250	NM_001164317	FLNB	genebody_26944	163829	2.22547688700163	TRUE	TRUE	1.64643881077326			1.84694286230589		
chr3	58008421	58172250	NM_001457	FLNB	genebody_60069	163829	2.22547688700163	TRUE	TRUE	1.64643881077326			1.84694286230589		
chr3	58162550	58170635	NR_135534	FLNB-AS1	genebody_46917	8085	2.239939763399	TRUE	TRUE	1.28886810581601			1.69487714703866		
chr3	66378796	66501121	NM_001377345	LRIG1	genebody_33153	122325	2.43790411278558	TRUE	TRUE	1.65873162366809			1.82629664700151		
chr3	66378796	66501022	NM_015541	LRIG1	genebody_30634	122226	2.43790411278558	TRUE	TRUE	1.65873162366809			1.82629664700151		
chr3	66378796	66501022	NM_001377344	LRIG1	genebody_80209	122226	2.43790411278558	TRUE	TRUE	1.65873162366809			1.82629664700151		
chr3	66378796	66500054	NM_001377346	LRIG1	genebody_33151	121258	2.43790411278558	TRUE	TRUE	1.65873162366809			1.82629664700151		
chr3	66378796	66406158	NM_001377347	LRIG1	genebody_33148	27362	2.42237685721747	TRUE	TRUE	1.36391939830215			1.50665917384512		
chr3	66378796	66405767	NM_001377349	LRIG1	genebody_18256	26971	2.42228024814387	TRUE	TRUE	1.36037502794669			1.50734314762214		
chr3	66378796	66405767	NM_001377348	LRIG1	genebody_64558	26971	2.42228024814387	TRUE	TRUE	1.36037502794669			1.50734314762214		
chr3	70954709	71304771	NM_001244812	FOXP1	genebody_86973	350062	2.17374659272721	TRUE	TRUE	1.71715636077275			1.91196113340062		
chr3	70954709	71245077	NM_001244814	FOXP1	genebody_86972	290368	2.26429034517139	TRUE	TRUE	1.75521282302608			1.9721571303395	TRUE	
chr3	70954709	71132197	NM_001349342	FOXP1	genebody_86970	177488	2.41217525707649	TRUE	TRUE	1.82635008820296			2.10231531681256		
chr3	70954709	71132197	NM_001349343	FOXP1	genebody_86971	177488	2.41217525707649	TRUE	TRUE	1.82635008820296			2.10231531681256	TRUE	
chr3	70954709	71130586	NM_001244815	FOXP1	genebody_14469	175877	2.41022440355041	TRUE	TRUE	1.82908976379087			2.10408872934093	TRUE	
chr3	70954709	71130586	NM_001349337	FOXP1	genebody_69441	175877	2.41022440355041	TRUE	TRUE	1.82908976379087			2.10408872934093	TRUE	
chr3	70954709	71130586	NM_001370548	FOXP1	genebody_86427	175877	2.41022440355041	TRUE	TRUE	1.82908976379087			2.10408872934093	TRUE	
chr3	70954709	71064924	NM_001244813	FOXP1	genebody_86968	110215	2.44308528497615	TRUE	TRUE	1.83030728614349			2.12291259573802	TRUE	
chr3	70954709	71064924	NM_001349344	FOXP1	genebody_86969	110215	2.44308528497615	TRUE	TRUE	1.83030728614349			2.12291259573802	TRUE	
chr3	72374592	72446623	NM_012234	RYBP	genebody_16368	72031	2.1958862835603	TRUE	TRUE	1.84157590862297			1.98997757549524	TRUE	
chr3	73382429	73569515	NM_001303139	PDZRN3	genebody_58329	187086	2.10772803847569	TRUE	TRUE	1.53630967134481			1.31952030660025		
chr3	73382429	73474632	NM_001303141	PDZRN3	genebody_58328	92203	2.11998035109338	TRUE	TRUE	1.44630767677246			1.23660404643818		
chr3	73382430	73624941	NM_015009	PDZRN3	genebody_77675	242511	2.07762817422518	TRUE	TRUE	1.52088503188512			1.31802835324809		
chr3	73382430	73561580	NM_001303140	PDZRN3	genebody_68468	179150	2.11771134608169	TRUE	TRUE	1.53361018668661			1.32420589619299		
chr3	73382430	73433995	NM_001303142	PDZRN3	genebody_78623	51565	2.09675707268428	TRUE	TRUE	1.39944905376532			1.15170086951504		
chr3	97941816	97972451	NM_001042533	RIOX2	genebody_14426	30635	1.82797204928203	TRUE	TRUE	1.46368392756401			1.56476056256124		
chr3	97941816	97972451	NM_001261829	RIOX2	genebody_14853	30635	1.82797204928203	TRUE	TRUE	1.46368392756401			1.56476056256124		
chr3	97941817	97972431	NM_153182	RIOX2	genebody_2846	30614	1.82797204928203	TRUE	TRUE	1.46368392756401			1.56476056256124		
chr3	101849513	101861022	NM_031419	NFKBIZ	genebody_78571	11509	1.4968292201783			1.64004435404645			2.01017621357261	TRUE	TRUE
chr3	123282295	123449090	NM_001378259	ADCY5	genebody_18797	166795	2.1107099673411	TRUE	TRUE	1.24397591244398			1.33032236635856		
chr3	123282295	123449090	NM_183357	ADCY5	genebody_84451	166795	2.1107099673411	TRUE	TRUE	1.24397591244398			1.33032236635856		
chr3	124965709	125055997	NM_020733	HEG1	genebody_57439	90288	2.035074261223	TRUE	TRUE	1.54180609929604			1.62008413785909		
chr3	127672937	127680926	NR_033429	ABTB1	genebody_32347	7989	2.81534941126898	TRUE	TRUE	1.49955127865297			1.63160086066216		
chr3	127672951	127680926	NM_172027	ABTB1	genebody_82764	7975	2.81534941126898	TRUE	TRUE	1.49955127865297			1.63160086066216		
chr3	127689061	127823250	NM_001003794	MGLL	genebody_59345	134189	2.50932050059704	TRUE	TRUE	1.72990172022715			1.86830757108543		
chr3	127689061	127822882	NM_001256585	MGLL	genebody_11888	133821	2.50932050059704	TRUE	TRUE	1.72990172022715			1.86830757108543		
chr3	127689061	127822882	NM_007283	MGLL	genebody_35261	133821	2.50932050059704	TRUE	TRUE	1.72990172022715			1.86830757108543		
chr3	134355344	134375417	NM_001278683	AMOTL2	genebody_78593	20073	2.17082730453155	TRUE	TRUE	1.3110256327028			1.51032515176504		
chr3	134355346	134374910	NM_001363943	AMOTL2	genebody_39174	19564	2.14220781904587	TRUE	TRUE	1.30784602111519			1.51796157147869		
chr3	134355346	134374447	NM_016201	AMOTL2	genebody_11394	19101	2.16806477136103	TRUE	TRUE	1.31749344856768			1.53112555806382		
chr3	134355346	134374447	NM_001278685	AMOTL2	genebody_25123	19101	2.16806477136103	TRUE	TRUE	1.31749344856768			1.53112555806382		
chr3	141367996	141449790	NM_001376112	ZBTB38	genebody_22993	81794	2.01829891243391	TRUE	TRUE	1.61737645771935			1.63620109073245		
chr3	141368503	141449790	NM_001376114	ZBTB38	genebody_22991	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376113	ZBTB38	genebody_22992	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376115	ZBTB38	genebody_23155	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376118	ZBTB38	genebody_23168	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376117	ZBTB38	genebody_23169	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376116	ZBTB38	genebody_23170	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376124	ZBTB38	genebody_38804	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376123	ZBTB38	genebody_38805	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376121	ZBTB38	genebody_38807	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376119	ZBTB38	genebody_38808	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141368503	141449790	NM_001376120	ZBTB38	genebody_38809	81287	2.01208554533249	TRUE	TRUE	1.61631991076481			1.63418634007789		
chr3	141384804	141449790	NM_001376143	ZBTB38	genebody_816	64986	2.09586133367462	TRUE	TRUE	1.64535488821511			1.69311690466933		
chr3	141384804	141449790	NM_001376142	ZBTB38	genebody_817	64986	2.09586133367462	TRUE	TRUE	1.64535488821511			1.69311690466933		
chr3	141384804	141449790	NM_001376126	ZBTB38	genebody_18954	64986	2.09586133367462	TRUE	TRUE	1.64535488821511			1.69311690466933		
chr3	141384804	141449790	NM_001376127	ZBTB38	genebody_49676	64986	2.09586133367462	TRUE	TRUE	1.64535488821511			1.69311690466933		
chr3	141384804	141449790	NM_001376128	ZBTB38	genebody_70256	64986	2.09586133367462	TRUE	TRUE	1.64535488821511			1.69311690466933		
chr3	141386018	141449790	NM_001376152	ZBTB38	genebody_50114	63772	2.10712016521229	TRUE	TRUE	1.65343154281944			1.69659297531633		
chr3	141386018	141449790	NM_001376150	ZBTB38	genebody_50116	63772	2.10712016521229	TRUE	TRUE	1.65343154281944			1.69659297531633		
chr3	141386424	141449790	NM_001376159	ZBTB38	genebody_21427	63366	2.11186582454271	TRUE	TRUE	1.65694102397939			1.69858719993126		
chr3	141386424	141449790	NM_001376158	ZBTB38	genebody_21428	63366	2.11186582454271	TRUE	TRUE	1.65694102397939			1.69858719993126		
chr3	141386424	141449790	NM_001376157	ZBTB38	genebody_21429	63366	2.11186582454271	TRUE	TRUE	1.65694102397939			1.69858719993126		
chr3	141386424	141449790	NM_001376161	ZBTB38	genebody_35279	63366	2.11186582454271	TRUE	TRUE	1.65694102397939			1.69858719993126		
chr3	141386869	141449790	NM_001376169	ZBTB38	genebody_43357	62921	2.11321145949483	TRUE	TRUE	1.65549051530722			1.69658873698228		
chr3	141386869	141449790	NM_001376170	ZBTB38	genebody_43358	62921	2.11321145949483	TRUE	TRUE	1.65549051530722			1.69658873698228		
chr3	141386869	141449790	NM_001376168	ZBTB38	genebody_43359	62921	2.11321145949483	TRUE	TRUE	1.65549051530722			1.69658873698228		
chr3	141386869	141449790	NM_001376167	ZBTB38	genebody_43360	62921	2.11321145949483	TRUE	TRUE	1.65549051530722			1.69658873698228		
chr3	141386869	141449790	NM_001376171	ZBTB38	genebody_79949	62921	2.11321145949483	TRUE	TRUE	1.65549051530722			1.69658873698228		
chr3	141386869	141449790	NM_001376166	ZBTB38	genebody_79952	62921	2.11321145949483	TRUE	TRUE	1.65549051530722			1.69658873698228		
chr3	141386869	141449790	NM_001376165	ZBTB38	genebody_79953	62921	2.11321145949483	TRUE	TRUE	1.65549051530722			1.69658873698228		
chr3	141387646	141449790	NM_001376176	ZBTB38	genebody_38723	62144	2.11960413885944	TRUE	TRUE	1.66079847447368			1.70014732785117		
chr3	141387646	141449790	NM_001376175	ZBTB38	genebody_38724	62144	2.11960413885944	TRUE	TRUE	1.66079847447368			1.70014732785117		
chr3	141387646	141449790	NM_001376174	ZBTB38	genebody_38725	62144	2.11960413885944	TRUE	TRUE	1.66079847447368			1.70014732785117		
chr3	141387646	141449790	NM_001376173	ZBTB38	genebody_38726	62144	2.11960413885944	TRUE	TRUE	1.66079847447368			1.70014732785117		
chr3	141387646	141449790	NM_001376172	ZBTB38	genebody_38727	62144	2.11960413885944	TRUE	TRUE	1.66079847447368			1.70014732785117		
chr3	141401761	141449790	NM_001376181	ZBTB38	genebody_75069	48029	2.2782826534336	TRUE	TRUE	1.7161130036409			1.75590024929651		
chr3	141402348	141449790	NM_001350100	ZBTB38	genebody_73516	47442	2.27303720911388	TRUE	TRUE	1.71279373432228			1.75553828664714		
chr3	141402348	141449790	NM_001376187	ZBTB38	genebody_75063	47442	2.27303720911388	TRUE	TRUE	1.71279373432228			1.75553828664714		
chr3	141402348	141449790	NM_001376186	ZBTB38	genebody_75064	47442	2.27303720911388	TRUE	TRUE	1.71279373432228			1.75553828664714		
chr3	141402348	141449790	NM_001376185	ZBTB38	genebody_75065	47442	2.27303720911388	TRUE	TRUE	1.71279373432228			1.75553828664714		
chr3	141402348	141449790	NM_001376184	ZBTB38	genebody_75066	47442	2.27303720911388	TRUE	TRUE	1.71279373432228			1.75553828664714		
chr3	141402348	141449790	NM_001376183	ZBTB38	genebody_75067	47442	2.27303720911388	TRUE	TRUE	1.71279373432228			1.75553828664714		
chr3	141403013	141449790	NM_001376190	ZBTB38	genebody_75060	46777	2.27858529664228	TRUE	TRUE	1.71517959354976			1.75693205447812		
chr3	149377777	149386583	NR_109810	TM4SF1-AS1	genebody_48397	8806	2.14607845709251	TRUE	TRUE	1.83908605167988			1.64391931436798		
chr3	149517234	149658025	NM_015472	WWTR1	genebody_33867	140791	2.12518715760097	TRUE	TRUE	1.57329662632744			1.8889130217316		
chr3	149517234	149658025	NM_001168280	WWTR1	genebody_34821	140791	2.12518715760097	TRUE	TRUE	1.57329662632744			1.8889130217316		
chr3	150741124	150763169	NM_005067	SIAH2	genebody_36828	22045	1.87039923426518	TRUE	TRUE	1.54603455080281			1.6330723072099		
chr3	169766922	169769561	NM_032487	ACTRT3	genebody_25138	2639	2.92859535761306	TRUE	TRUE	2.11776917199787			2.31605588788432	TRUE	
chr3	170357714	170396834	NM_005414	SKIL	genebody_66012	39120	1.78214443100535	TRUE		1.79466224982973			2.12421701721454	TRUE	TRUE
chr3	170359622	170396849	NM_001248008	SKIL	genebody_40823	37227	1.74575051044488			1.76497140397302			2.10399501635935	TRUE	TRUE
chr3	170359622	170396849	NM_001145097	SKIL	genebody_72933	37227	1.74575051044488			1.76497140397302			2.10399501635935	TRUE	TRUE
chr3	184314494	184335358	NM_001194947	EIF4G1	genebody_66147	20864	2.55006871870651	TRUE	TRUE	1.66403674985674			1.93764388932648		
chr3	184314605	184335353	NM_001194946	EIF4G1	genebody_21754	20748	2.56438538466703	TRUE	TRUE	1.6693454575305			1.94454678400851		
chr3	184314605	184335353	NM_198241	EIF4G1	genebody_22019	20748	2.56438538466703	TRUE	TRUE	1.6693454575305			1.94454678400851		
chr3	184314605	184335353	NM_001291157	EIF4G1	genebody_46974	20748	2.56438538466703	TRUE	TRUE	1.6693454575305			1.94454678400851		
chr3	184314605	184335353	NM_198242	EIF4G1	genebody_85518	20748	2.56438538466703	TRUE	TRUE	1.6693454575305			1.94454678400851		
chr3	184314605	184335353	NM_198244	EIF4G1	genebody_85562	20748	2.56438538466703	TRUE	TRUE	1.6693454575305			1.94454678400851		
chr3	184315163	184335358	NM_182917	EIF4G1	genebody_68374	20195	2.56438538466703	TRUE	TRUE	1.6693454575305			1.94454678400851		
chr3	184320262	184335353	NM_004953	EIF4G1	genebody_65509	15091	2.59759351270662	TRUE	TRUE	1.60205733244123			2.01249466690248		
chr3	184325695	184325771	NR_003055	SNORD66	genebody_48999	76	3.23202382909198	TRUE	TRUE	2.04531694810001			2.07199263679834		
chr3	184346184	184361605	NM_004366	CLCN2	genebody_67706	15421	1.96024737728048	TRUE	TRUE	1.33053832297075			1.34516459151483		
chr3	184371934	184379688	NM_001290028	THPO	genebody_64199	7754	1.94091871523791	TRUE	TRUE	1.28284608575221			1.56848722774137		
chr3	184380072	184389835	NM_001304472	CHRD	genebody_34310	9763	1.82239441966032	TRUE	TRUE	1.12153209044233			1.22621660810235		
chr3	184380309	184390738	NM_001304474	CHRD	genebody_24939	10429	1.69595064390151	TRUE	TRUE	1.1056608572876			1.21508506937847		
chr3	184380309	184390738	NM_001304473	CHRD	genebody_34309	10429	1.69595064390151	TRUE	TRUE	1.1056608572876			1.21508506937847		
chr3	184561784	184582408	NM_004443	EPHB3	genebody_31238	20624	2.31035653606352	TRUE	TRUE	1.67636687421619			1.52613004198736		
chr3	184756388	184773155	NR_110043	LINC02069	genebody_49035	16767	2.47796820244455	TRUE	TRUE	1.71229185186975			1.68468114916986		
chr3	193957371	194003659	NR_033944	LINC02026	genebody_49222	46288	1.98734386743517	TRUE	TRUE	1.73007385492819			1.6474040003691		
chr3	194355248	194369743	NM_001135057	LRRC15	genebody_4973	14495	1.72059675608899	TRUE	TRUE	1.1993405942161			1.11278351379044		
chr3	194355248	194369743	NM_130830	LRRC15	genebody_75825	14495	1.72059675608899	TRUE	TRUE	1.1993405942161			1.11278351379044		
chr3	194487139	194488545	NR_033929	LINC00884	genebody_49236	1406	2.7992468107344	TRUE	TRUE	2.09233907568548	TRUE		1.69960345051591	TRUE	
chr3	195068278	195247920	NM_001308069	XXYLT1	genebody_63828	179642	2.22271534748989	TRUE	TRUE	1.57017471013608			1.49530529190312		
chr3	195068283	195271159	NM_152531	XXYLT1	genebody_36620	202876	2.24309226783319	TRUE	TRUE	1.56904134966824			1.49923587477429		
chr3	195147870	195152856	NR_102710	XXYLT1-AS2	genebody_49251	4986	2.78541837578933	TRUE	TRUE	1.81139731451174			1.48878217914585		
chr3	195147870	195152856	NR_102711	XXYLT1-AS2	genebody_49252	4986	2.78541837578933	TRUE	TRUE	1.81139731451174			1.48878217914585		
chr3	195863363	195908551	NM_001382273	TNK2	genebody_87019	45188	2.50627631494686	TRUE	TRUE	1.77035695251865			1.70256614278518		
chr3	195863363	195908551	NM_005781	TNK2	genebody_87020	45188	2.50627631494686	TRUE	TRUE	1.77035695251865			1.70256614278518		
chr3	195863363	195895348	NM_001382272	TNK2	genebody_87017	31985	2.46199910124033	TRUE	TRUE	1.67236603859389			1.49737280995578		
chr3	195863363	195892784	NM_001308046	TNK2	genebody_63958	29421	2.49213176198403	TRUE	TRUE	1.68823868807991			1.49593301199801		
chr3	195863363	195892744	NM_001382271	TNK2	genebody_87015	29381	2.5023030546707	TRUE	TRUE	1.69217761136792			1.49717882588668		
chr3	195863363	195892744	NM_001382275	TNK2	genebody_87016	29381	2.5023030546707	TRUE	TRUE	1.69217761136792			1.49717882588668		
chr3	196142635	196160890	NR_034088	LINC00885	genebody_49286	18255	1.49923412049622			1.59255654635526			2.05758424620152	TRUE	TRUE
chr3	197018952	197029817	NM_033316	MELTF	genebody_63970	10865	1.88817501845344	TRUE	TRUE	1.52234985962741			1.19818882056602		
chr3	197950189	197956610	NM_001316311	RPL35A	genebody_60359	6421	2.25773679332894	TRUE	TRUE	1.91100681940838			1.92312266988632		
chr4	705831	770980	NM_006315	PCGF3	genebody_57524	65149	2.96442073476674	TRUE	TRUE	2.08180280168082			1.93042417928065		
chr4	705831	770980	NM_001317836	PCGF3	genebody_59561	65149	2.96442073476674	TRUE	TRUE	2.08180280168082			1.93042417928065		
chr4	958886	973569	NM_001347	DGKQ	genebody_64379	14683	2.07352475184417	TRUE	TRUE	1.41831792336045			1.2449140105176		
chr4	979074	993404	NM_134425	SLC26A1	genebody_81638	14330	2.1438304588404	TRUE	TRUE	1.28598893344159			1.51545692952322		
chr4	1011971	1026898	NM_001004358	FGFRL1	genebody_45692	14927	2.182093621607	TRUE	TRUE	1.38970725109062			1.35108482688556		
chr4	1012463	1026898	NM_021923	FGFRL1	genebody_18488	14435	2.182093621607	TRUE	TRUE	1.38970725109062			1.35108482688556		
chr4	1166932	1208962	NM_001199021	SPON2	genebody_28843	42030	2.49482913710702	TRUE	TRUE	1.67649705235896			1.78721961137673		
chr4	1166932	1173211	NM_001128325	SPON2	genebody_72237	6279	2.50299101966421	TRUE	TRUE	1.43913237660696			1.61815284845396		
chr4	1210119	1218591	NR_104331	CTBP1-AS	genebody_39955	8472	3.3347701331082	TRUE	TRUE	1.78215925130401			1.74686132764757		
chr4	1211444	1250355	NM_001377189	CTBP1	genebody_46536	38911	3.45541859291557	TRUE	TRUE	2.0358091090751			2.03915625127058		
chr4	1211444	1250355	NM_001377192	CTBP1	genebody_54446	38911	3.45541859291557	TRUE	TRUE	2.0358091090751			2.03915625127058		
chr4	1211444	1249990	NM_001377190	CTBP1	genebody_13737	38546	3.45018738548323	TRUE	TRUE	2.02161775676686			2.02788850719804		
chr4	1211444	1249990	NM_001377193	CTBP1	genebody_79435	38546	3.45018738548323	TRUE	TRUE	2.02161775676686			2.02788850719804		
chr4	1211444	1249130	NM_001328	CTBP1	genebody_18260	37686	3.47023495221209	TRUE	TRUE	2.02470572007783			2.03794094298956		
chr4	1211444	1249130	NM_001377186	CTBP1	genebody_62639	37686	3.47023495221209	TRUE	TRUE	2.02470572007783			2.03794094298956		
chr4	1211444	1248728	NM_001377188	CTBP1	genebody_22505	37284	3.47023495221209	TRUE	TRUE	2.02470572007783			2.03794094298956		
chr4	1211444	1248728	NM_001377191	CTBP1	genebody_51091	37284	3.47023495221209	TRUE	TRUE	2.02470572007783			2.03794094298956		
chr4	1249439	1253007	NR_033339	CTBP1-DT	genebody_43353	3568	2.71501220131968	TRUE	TRUE	1.70091065193653			1.73080651052203		
chr4	1289890	1340137	NM_001297431	MAEA	genebody_34093	50247	2.55683442523561	TRUE	TRUE	1.71137313471709			1.74886760287738		
chr4	1289890	1340137	NM_001297430	MAEA	genebody_53086	50247	2.55683442523561	TRUE	TRUE	1.71137313471709			1.74886760287738		
chr4	1289890	1340137	NM_005882	MAEA	genebody_58223	50247	2.55683442523561	TRUE	TRUE	1.71137313471709			1.74886760287738		
chr4	1309442	1340148	NM_001297432	MAEA	genebody_34092	30706	2.36455238725474	TRUE	TRUE	1.55839233209172			1.60601864051646		
chr4	1309790	1340148	NM_001297433	MAEA	genebody_39439	30358	2.37578836285421	TRUE	TRUE	1.56148448832846			1.61311043892397		
chr4	1982723	2008974	NM_005663	NELFA	genebody_68136	26251	2.10772462054045	TRUE	TRUE	1.49733400523729			1.57923104935624		
chr4	2469105	2515856	NM_002938	RNF4	genebody_45960	46751	2.03569649590046	TRUE	TRUE	1.60993229988446			1.78676283474381		
chr4	2469105	2515856	NM_001185010	RNF4	genebody_53125	46751	2.03569649590046	TRUE	TRUE	1.60993229988446			1.78676283474381		
chr4	2469452	2515859	NM_001185009	RNF4	genebody_53126	46407	2.03569649590046	TRUE	TRUE	1.60993229988446			1.78676283474381		
chr4	2535374	2732575	NM_001366316	FAM193A	genebody_14224	197201	2.134824027676	TRUE	TRUE	1.55591923975495			1.8105753851762		
