chr	start	end	geneID	geneSymbol	symbol	LTMeanCnt	LTCountValid	LTadjPval	enrichSig	SigPeakValue	ovSig
chr14	102139896	102210527	NM_001353671	WDR20	genebody_78358					4.49461417668454	TRUE
chr14	102139422	102210527	NM_001353670	WDR20	genebody_78359					4.49461417668454	TRUE
chr7	153887041	154894284	NR_157195	DPP6	genebody_78399					4.44593641163208	TRUE
chr6_KI270797v1_alt	26823	56802	NM_018341	ERMARD	genebody_78433					3.77007471867062	TRUE
chr19	56141286	56160893	NM_018337	ZNF444	genebody_78437					5.36430332750643	TRUE
chr7	23504781	23531981	NM_013293	TRA2A	genebody_78445	1.92164570655483	55	0	TRUE		
chr9	70258977	70354873	NM_015110	SMC5	genebody_78469					4.94703463233345	TRUE
chr3	49029706	49093632	NM_001320581	QRICH1	genebody_78495					3.62304080899291	TRUE
chr3	49029706	49093632	NM_001320580	QRICH1	genebody_78496					3.62304080899291	TRUE
chr19	5623082	5668478	NM_001320572	SAFB	genebody_78499	2.02794618026785	99	0	TRUE	5.16656320614135	TRUE
chr19	5623082	5668478	NM_001320571	SAFB	genebody_78500					5.16656320614135	TRUE
chr15	58588808	58749707	NM_001320570	ADAM10	genebody_78501					4.74424035126151	TRUE
chr8	140657899	141001282	NM_001352741	PTK2	genebody_78504					5.26928588686084	TRUE
chr5	115841934	115914081	NM_001002924	AP3S1	genebody_78521					3.26255854184923	TRUE
chr2	101697706	101894690	NM_001384486	MAP4K4	genebody_78522					4.55322988728613	TRUE
chr2	101697706	101894690	NM_001384486	MAP4K4	genebody_78522					4.55322988728613	TRUE
chr2	101697706	101894690	NM_001384486	MAP4K4	genebody_78522					4.55322988728613	TRUE
chr22	17369459	17558151	NM_001290047	CECR2	genebody_78524					4.81095949706264	TRUE
chr22	17359948	17558155	NM_001290046	CECR2	genebody_78527					4.81095949706264	TRUE
chr1	27404229	27490167	NM_006990	WASF2	genebody_78552	1.91178252965985	198	0	TRUE	5.9475094910485	TRUE
chr17_KI270907v1_alt	49830	122927	NM_006987	RPH3AL	genebody_78557					5.86136352057972	TRUE
chr17_GL383563v3_alt	157430	324250	NM_006987	RPH3AL	genebody_78558					5.46439556592366	TRUE
chr3	101849513	101861022	NM_031419	NFKBIZ	genebody_78571	2.01017621357261	28	0	TRUE	3.71269106935537	TRUE
chr2	107826891	107892544	NM_182588	RGPD4	genebody_78577					4.42829952693977	TRUE
chr11	3855663	4093208	NM_001382568	STIM1	genebody_78645					4.27568759282893	TRUE
chr8	123768438	123815450	NM_001317917	FAM91A1	genebody_7865					5.36221372562875	TRUE
chr1	225777812	225790466	NM_001130440	SRP9	genebody_78658	1.90697535629599	26	0	TRUE		
chr16	1706194	1770349	NM_001318852	MAPK8IP3	genebody_78670					5.23989561699223	TRUE
chr12	27524205	27695564	NM_003622	PPFIBP1	genebody_78701					4.15563647243664	TRUE
chr12	27524205	27695564	NM_003622	PPFIBP1	genebody_78701					4.15563647243664	TRUE
chr13	97141833	97394120	NM_001382652	MBNL2	genebody_78706					3.95429721497823	TRUE
chr13	97141833	97394120	NM_001382653	MBNL2	genebody_78707					3.95429721497823	TRUE
chr5	115578495	115626179	NM_001164469	TMED7-TICAM2	genebody_78721					4.50487786486215	TRUE
chr17	16030093	16194639	NM_001190440	NCOR1	genebody_78730					4.12040880312207	TRUE
chr2	84971160	85059472	NM_020122	KCMF1	genebody_78745	1.98763788192727	193	0	TRUE	4.74792574254679	TRUE
chr3	48693450	48717221	NR_027437	IP6K2	genebody_7875	2.18574064637075	68	0	TRUE		
chr16	84294877	84329844	NM_021197	WFDC1	genebody_78765					4.49498413743912	TRUE
chr14	101809834	101927977	NM_178586	PPP2R5C	genebody_78772					4.0721456035077	TRUE
chr7	151466011	151519895	NM_005614	RHEB	genebody_78799	1.99180838665222	124	0	TRUE	3.96938669425304	TRUE
chr7	151466011	151519895	NM_005614	RHEB	genebody_78799	1.99180838665222	124	0	TRUE	3.96938669425304	TRUE
chr12	93378577	93408146	NM_001301022	NUDT4	genebody_78807	2.09770718508861	76	0	TRUE		
chr12	93378577	93408146	NM_001301024	NUDT4	genebody_78808	2.09770718508861	76	0	TRUE		
chr12	93378577	93408146	NM_001301023	NUDT4	genebody_78809	2.09770718508861	76	0	TRUE		
chr2	218274191	218290002	NM_001321432	TMBIM1	genebody_78822	1.78637012343726	33	0	TRUE		
chr10	11004647	11336673	NM_001326330	CELF2	genebody_78823					3.87140976003749	TRUE
chr2	37231657	37249160	NR_146407	NDUFAF7	genebody_78850					3.33117981013407	TRUE
chr2	37231657	37256465	NR_146406	NDUFAF7	genebody_78851					3.33117981013407	TRUE
chr2	37231657	37249160	NR_146404	NDUFAF7	genebody_78852					3.33117981013407	TRUE
chr2	37231657	37249160	NR_146403	NDUFAF7	genebody_78853					3.33117981013407	TRUE
chr10	114431111	114526913	NM_001322889	ABLIM1	genebody_78868					3.49962555298906	TRUE
chr4	40749954	40811184	NM_024677	NSUN7	genebody_78874					2.88484802505531	TRUE
chr4	94451941	94668222	NM_006457	PDLIM5	genebody_78903					4.01529142511278	TRUE
chr4	94451941	94668222	NM_006457	PDLIM5	genebody_78903					4.01529142511278	TRUE
chr4	94451941	94668222	NM_006457	PDLIM5	genebody_78903					4.01529142511278	TRUE
chr2	37641943	37671642	NM_006449	CDC42EP3	genebody_78910					4.60070086496917	TRUE
chr13	110523065	110561722	NM_017817	RAB20	genebody_78930	2.10615208232873	100	0	TRUE		
chr7	132784870	133082090	NM_017812	CHCHD3	genebody_78935					4.10985199864279	TRUE
chr21	33543037	33577514	NM_001291412	SON	genebody_78937					4.49512913888505	TRUE
chr11	47465936	47553132	NM_001376389	CELF1	genebody_78971	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr11	47465936	47553132	NM_001376390	CELF1	genebody_78972	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr7	149881359	150323545	NM_001351028	ACTR3C	genebody_78981					4.22951831953811	TRUE
chr22	45671833	45845307	NM_013236	ATXN10	genebody_78989					3.59210864896832	TRUE
chr6	35943515	36024641	NM_001193476	SLC26A8	genebody_79020					3.490489629046	TRUE
chr8	140657899	141001282	NM_001352733	PTK2	genebody_79025					5.26928588686084	TRUE
chr8	140657899	141001282	NM_001352732	PTK2	genebody_79026					5.26928588686084	TRUE
chr17	60677850	61392831	NM_001353144	BCAS3	genebody_79040					4.23640904514863	TRUE
chr10	103088016	103193306	NM_001351185	NT5C2	genebody_79071					4.55347598293145	TRUE
chr10	103088016	103193306	NM_001351185	NT5C2	genebody_79071					4.55347598293145	TRUE
chr3	124761948	124901411	NM_001354766	ITGB5	genebody_79075					5.57810609046821	TRUE
chr8	28890394	29053262	NM_001324391	HMBOX1	genebody_79077					3.60211446636594	TRUE
chr5	179820904	179838077	NM_003900	SQSTM1	genebody_79079	2.05285961117594	39	0	TRUE		
chr10	63167225	63521890	NM_001322258	JMJD1C	genebody_79082					4.24513262348478	TRUE
chr10	63167225	63521890	NM_001322258	JMJD1C	genebody_79082					4.24513262348478	TRUE
chr10	63167225	63521890	NM_001322258	JMJD1C	genebody_79082					4.24513262348478	TRUE
chr10	63167225	63521890	NM_001322258	JMJD1C	genebody_79082					4.24513262348478	TRUE
chr10	63167225	63521890	NM_001322258	JMJD1C	genebody_79082					4.24513262348478	TRUE
chr10	63430574	63431202	NR_134312	LOC105378330	genebody_7909					4.51273721765588	TRUE
chr21	29121989	29175887	NM_001371370	MAP3K7CL	genebody_79123					4.64202633826279	TRUE
chr21	29077113	29175887	NM_001371369	MAP3K7CL	genebody_79124					4.64202633826279	TRUE
chr21	29131213	29175887	NM_001371371	MAP3K7CL	genebody_79125					4.64202633826279	TRUE
chr21	29130978	29175887	NM_001371372	MAP3K7CL	genebody_79126					4.64202633826279	TRUE
chr21	29130643	29175887	NM_001371373	MAP3K7CL	genebody_79127					4.64202633826279	TRUE
chr21	29077113	29175887	NM_001371374	MAP3K7CL	genebody_79128					4.64202633826279	TRUE
chr21	29121989	29175887	NM_001371376	MAP3K7CL	genebody_79129					4.64202633826279	TRUE
chr10	65571424	65766541	NR_120647	LINC01515	genebody_7913					4.4683424177053	TRUE
chr19	10654345	10685765	NM_004516	ILF3	genebody_79167					5.71358749524826	TRUE
chr19	10654345	10685765	NM_004516	ILF3	genebody_79167					5.71358749524826	TRUE
chr17	27294113	27315926	NM_015626	WSB1	genebody_79190	2.04153469222178	45	0	TRUE	4.35340695782366	TRUE
chr7	5190232	5233839	NM_015610	WIPI2	genebody_79195					5.07164863642065	TRUE
chr2	151270469	151289668	NM_004688	NMI	genebody_79227					5.08170459131772	TRUE
chr3	122421903	122514939	NM_002264	KPNA1	genebody_79260					4.33622821345891	TRUE
chr3	197042559	197298135	NR_158765	DLG1	genebody_79274					2.90356053578648	TRUE
chr8	100916522	100950571	NM_001135702	YWHAZ	genebody_79275	2.0498805795823	98	0	TRUE		
chr7	7640751	7879220	NM_001302350	UMAD1	genebody_79298					4.57327196199326	TRUE
chr7	816642	874934	NM_001367665	SUN1	genebody_793	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr16	84699999	84779921	NM_005153	USP10	genebody_79306	2.09362633868142	183	0	TRUE	4.3617610347027	TRUE
chr16	84699999	84779921	NM_005153	USP10	genebody_79306	2.09362633868142	183	0	TRUE	4.3617610347027	TRUE
chr2	202376326	202567749	NM_001204	BMPR2	genebody_79329					3.97172976725672	TRUE
chr10	119829403	119872883	NM_024834	MCMBP	genebody_79356					5.31203300241516	TRUE
chr14	92513780	92688994	NM_024832	RIN3	genebody_79358					4.74641551538043	TRUE
chr4	169392808	169612583	NM_001374418	NEK1	genebody_79396					3.24833949485873	TRUE
chr4	169392808	169612583	NM_001374419	NEK1	genebody_79397					3.24833949485873	TRUE
chr1	176861066	177164712	NM_004319	ASTN1	genebody_7944					4.53627038645759	TRUE
chr2	101698264	101894690	NM_001384549	MAP4K4	genebody_79448					4.55322988728613	TRUE
chr2	101698264	101894690	NM_001384549	MAP4K4	genebody_79448					4.55322988728613	TRUE
chr2	101698264	101894690	NM_001384549	MAP4K4	genebody_79448					4.55322988728613	TRUE
chr22	17655661	17730855	NR_073068	BCL2L13	genebody_79498					4.11890156573186	TRUE
chr2	159712505	159768573	NM_001376253	MARCHF7	genebody_79505					4.61727632456536	TRUE
chr15	65659122	65792293	NM_001376919	DENND4A	genebody_79511					4.43136311047208	TRUE
chr11	68460751	68615333	NR_147967	PPP6R3	genebody_79512					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147967	PPP6R3	genebody_79512					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147967	PPP6R3	genebody_79512					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147968	PPP6R3	genebody_79513					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147968	PPP6R3	genebody_79513					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147968	PPP6R3	genebody_79513					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147971	PPP6R3	genebody_79518					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147971	PPP6R3	genebody_79518					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147971	PPP6R3	genebody_79518					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147970	PPP6R3	genebody_79519					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147970	PPP6R3	genebody_79519					4.4709549600065	TRUE
chr11	68460751	68615333	NR_147970	PPP6R3	genebody_79519					4.4709549600065	TRUE
chr13	99200853	99386503	NR_026644	UBAC2	genebody_79526					5.07735886599208	TRUE
chr13	99200853	99386503	NR_026644	UBAC2	genebody_79526					5.07735886599208	TRUE
chr14	102139896	102210527	NR_038354	WDR20	genebody_79536					4.49461417668454	TRUE
chr5	112976797	113022195	NR_038352	DCP2	genebody_79537					4.34072529735837	TRUE
chr3	152299013	152465780	NM_001376853	MBNL1	genebody_79541					4.13766296671431	TRUE
chr3	152299013	152465780	NM_001376853	MBNL1	genebody_79541					4.13766296671431	TRUE
chr6	150599884	150664539	NR_138139	PLEKHG1	genebody_79570					3.54976835718064	TRUE
chr2	223975047	224031478	NR_073116	SERPINE2	genebody_79572					3.37061866135081	TRUE
chr17	76736564	76778817	NR_148231	MFSD11	genebody_79621					3.8969278932714	TRUE
chr17	76736564	76778817	NR_148229	MFSD11	genebody_79622					3.8969278932714	TRUE
chr17	76736564	76778817	NR_148230	MFSD11	genebody_79623					3.8969278932714	TRUE
chr1	206203540	206456159	NM_001377446	SRGAP2	genebody_79639					4.3580707946415	TRUE
chr4	110476154	110560276	NM_001379611	ENPEP	genebody_79667					3.98529161268506	TRUE
chr16	11679084	11742857	NR_136673	TXNDC11	genebody_79707					3.83268393747482	TRUE
chr16	11679084	11742857	NR_136674	TXNDC11	genebody_79714					3.83268393747482	TRUE
chr10	119104112	119137984	NR_130122	DENND10	genebody_79730	1.99911930689289	71	0	TRUE		
chr3	152299013	152465780	NM_001376821	MBNL1	genebody_79795					4.13766296671431	TRUE
chr3	152299013	152465780	NM_001376821	MBNL1	genebody_79795					4.13766296671431	TRUE
chr11	116836116	116855729	NR_126362	APOA1-AS	genebody_79800					4.03678175306392	TRUE
chr12	91984975	92142831	NR_132341	LINC01619	genebody_79811					5.61800119764074	TRUE
chr12	91984975	92142831	NR_132341	LINC01619	genebody_79811					5.61800119764074	TRUE
chr3	197042559	197298576	NM_004087	DLG1	genebody_7983					2.90356053578648	TRUE
chr4	26319745	26435130	NM_001379409	RBPJ	genebody_79833					4.27872695397092	TRUE
chr4	26319745	26435130	NM_001379408	RBPJ	genebody_79834					4.27872695397092	TRUE
chr4	26319745	26435130	NM_001379407	RBPJ	genebody_79835					4.27872695397092	TRUE
chr4	26319745	26435130	NM_001379406	RBPJ	genebody_79836					4.27872695397092	TRUE
chr7	150243915	150323545	NR_147013	ACTR3C	genebody_79838					4.22951831953811	TRUE
chr7	149881359	150323545	NR_147012	ACTR3C	genebody_79839					4.22951831953811	TRUE
chr2	101698264	101894690	NM_001384572	MAP4K4	genebody_79844					4.55322988728613	TRUE
chr2	101698264	101894690	NM_001384572	MAP4K4	genebody_79844					4.55322988728613	TRUE
chr2	101698264	101894690	NM_001384572	MAP4K4	genebody_79844					4.55322988728613	TRUE
chr3	152268928	152465780	NM_001376818	MBNL1	genebody_7986					4.13766296671431	TRUE
chr3	152268928	152465780	NM_001376818	MBNL1	genebody_7986					4.13766296671431	TRUE
chr10	11564123	11611789	NR_125732	USP6NL	genebody_7987					4.18437756481381	TRUE
chr10	11564123	11611789	NR_125732	USP6NL	genebody_7987					4.18437756481381	TRUE
chr10	11564123	11611789	NR_125732	USP6NL	genebody_7987					4.18437756481381	TRUE
chr10	131901007	131959834	NR_033191	PPP2R2D	genebody_79876	1.98905028125871	127	0	TRUE		
chr2	72175983	72826033	NR_135774	EXOC6B	genebody_79884					4.04740716156773	TRUE
chr2	72175983	72826033	NR_135773	EXOC6B	genebody_79885					4.04740716156773	TRUE
chr12	95217806	95302799	NR_147923	VEZT	genebody_79907					3.71570964243326	TRUE
chr12	95217806	95302799	NR_147922	VEZT	genebody_79908					3.71570964243326	TRUE
chr2	70209443	70248628	NR_147228	TIA1	genebody_79911					5.09861223882565	TRUE
chr2	70209443	70248628	NR_147227	TIA1	genebody_79912					5.09861223882565	TRUE
chr7	130944159	131109916	NR_015431	LINC-PINT	genebody_79928					6.36069497046267	TRUE
chr7	130944159	131109916	NR_015431	LINC-PINT	genebody_79928					6.36069497046267	TRUE
chr11	19712836	20121601	NM_182964	NAV2	genebody_79937					6.11008174424928	TRUE
chr1	153658653	153661852	NR_052020	SNAPIN	genebody_79950	1.89230639439199	7	0	TRUE		
chr10	121740423	121928463	NR_110006	ATE1	genebody_79951					4.10947647110521	TRUE
chr16	11679084	11742857	NM_001303447	TXNDC11	genebody_7996					3.83268393747482	TRUE
chr10	87095205	87191465	NM_001377166	SHLD2	genebody_79978					3.77936481383374	TRUE
chr17	76737500	76778817	NR_148238	MFSD11	genebody_79998					3.8969278932714	TRUE
chr17	76737500	76778817	NR_148237	MFSD11	genebody_79999					3.8969278932714	TRUE
chr7	154305158	154894285	NR_157196	DPP6	genebody_80033					4.44593641163208	TRUE
chr8	142727222	142736927	NR_156431	THEM6	genebody_80056	1.89819555170053	20	0	TRUE		
chr8	132775387	132848807	NR_156424	PHF20L1	genebody_80059					4.79428551122061	TRUE
chr2	241315860	241354026	NM_001282972	SEPTIN2	genebody_8008	1.91585540541908	80	0	TRUE		
chr2	70209443	70248628	NR_147226	TIA1	genebody_80086					5.09861223882565	TRUE
chr2	70209443	70248628	NR_147225	TIA1	genebody_80087					5.09861223882565	TRUE
chr2	70209443	70248628	NR_147224	TIA1	genebody_80088					5.09861223882565	TRUE
chr2	70209443	70248628	NR_147223	TIA1	genebody_80089					5.09861223882565	TRUE
chr8	124550769	124728507	NM_001282971	MTSS1	genebody_8009					5.57312775398416	TRUE
chr2	70209443	70248628	NR_147222	TIA1	genebody_80090					5.09861223882565	TRUE
chr2	70209443	70248628	NR_147221	TIA1	genebody_80091					5.09861223882565	TRUE
chr2	70209443	70248628	NR_147220	TIA1	genebody_80092					5.09861223882565	TRUE
chr5	131641713	131797017	NM_001346114	FNIP1	genebody_801					4.28821470303404	TRUE
chr5	131641713	131797017	NM_001346114	FNIP1	genebody_801					4.28821470303404	TRUE
chr1	225486829	225653123	NM_001377481	ENAH	genebody_80101					3.5674176317818	TRUE
chr15	83107644	83137406	NR_148561	TM6SF1	genebody_80110					4.54361720679881	TRUE
chr15	83107644	83137406	NR_148560	TM6SF1	genebody_80111					4.54361720679881	TRUE
chr11	77322016	77411971	NM_001376270	PAK1	genebody_80142					5.03299481549694	TRUE
chr6	132445868	132513116	NR_137169	STX7	genebody_80183					3.51215601130958	TRUE
chr12	122865329	122896124	NM_024667	VPS37B	genebody_80203	2.23003727578406	101	0	TRUE		
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr3	177019343	177197482	NM_024665	TBL1XR1	genebody_80212	2.16851549265871	458	0	TRUE	4.19715520117109	TRUE
chr5_GL339449v2_alt	343138	378166	NM_001375998	GTF2H2C	genebody_80242					4.11810065871355	TRUE
chr17	76737500	76778817	NR_148240	MFSD11	genebody_80285					3.8969278932714	TRUE
chr17	76737500	76778817	NR_148239	MFSD11	genebody_80286					3.8969278932714	TRUE
chr19	48954874	48961798	NR_027882	BAX	genebody_80298	2.29693145046545	28	0	TRUE		
chr1	243256004	243500092	NM_001350249	SDCCAG8	genebody_803					3.63112240818794	TRUE
chr1	243256004	243500092	NM_001350249	SDCCAG8	genebody_803					3.63112240818794	TRUE
chr13	49982548	50125541	NR_152566	DLEU2	genebody_80301					4.70535067103758	TRUE
chr6	143060462	143341058	NR_158896	AIG1	genebody_80303					4.03894036705846	TRUE
chr19	14408797	14419383	NR_046366	DDX39A	genebody_80339	1.93658803002615	24	0	TRUE		
chr17	82242660	82273750	NR_110578	CSNK1D	genebody_80342					5.60486672875103	TRUE
chr17	82242660	82273750	NR_110578	CSNK1D	genebody_80342					5.60486672875103	TRUE
chr17	76557763	76565348	NR_038111	SNHG16	genebody_80346					4.07082930227957	TRUE
chr17	76557763	76565348	NR_038109	SNHG16	genebody_80347					4.07082930227957	TRUE
chr17	76557763	76565348	NR_038110	SNHG16	genebody_80348					4.07082930227957	TRUE
chr17	76557763	76565348	NR_038108	SNHG16	genebody_80349					4.07082930227957	TRUE
chr8	70109781	70403808	NM_006540	NCOA2	genebody_8036					4.34228593679913	TRUE
chr6	143060888	143341058	NR_158960	AIG1	genebody_80365					4.03894036705846	TRUE
chr15	63504592	63594633	NM_006537	USP3	genebody_8039					4.84627675993747	TRUE
chr15	63504592	63594633	NM_006537	USP3	genebody_8039					4.84627675993747	TRUE
chr22	20917406	20953747	NR_156180	CRKL	genebody_80391	2.14478174961335	102	0	TRUE		
chr2	70209443	70248628	NR_147232	TIA1	genebody_80403					5.09861223882565	TRUE
chr2	70209443	70248628	NR_147231	TIA1	genebody_80404					5.09861223882565	TRUE
chr2	37231657	37249160	NR_146401	NDUFAF7	genebody_80444					3.33117981013407	TRUE
chr6	98896731	98947946	NR_103837	FBXL4	genebody_80453					4.10821918959822	TRUE
chr6	98868534	98947946	NR_103836	FBXL4	genebody_80454					4.10821918959822	TRUE
chr7	6409128	6447954	NM_139179	DAGLB	genebody_80486	2.03474265056426	92	0	TRUE		
chr14	20455225	20457767	NM_080649	APEX1	genebody_80513	2.09107939884353	6	0	TRUE		
chr22	19756702	19767332	NM_080647	TBX1	genebody_80515					3.50335776224362	TRUE
chr22	19756702	19779545	NM_080646	TBX1	genebody_80516					3.50335776224362	TRUE
chr18	65751011	65864125	NM_001317214	CDH7	genebody_80542					3.7845604108713	TRUE
chr2	190659157	190692766	NM_001321315	NAB1	genebody_80564					2.73528633212226	TRUE
chr2	190659157	190692766	NM_001321314	NAB1	genebody_80565					2.73528633212226	TRUE
chr2	190648894	190692766	NM_001321313	NAB1	genebody_80566					2.73528633212226	TRUE
chr11	19712836	20121601	NM_145117	NAV2	genebody_80569					6.11008174424928	TRUE
chr17	59707653	59842255	NM_030938	VMP1	genebody_80611					3.7543379121788	TRUE
chr17	59707653	59842255	NM_030938	VMP1	genebody_80611					3.7543379121788	TRUE
chr10	80150888	80205537	NM_145868	ANXA11	genebody_80637	1.89605245213126	116	0	TRUE		
chr9	124862129	124877733	NM_030978	ARPC5L	genebody_80673	1.81088008458933	34	0	TRUE		
chr11	9778666	10294207	NM_030962	SBF2	genebody_80691					4.42730086510152	TRUE
chr5	57174058	57264673	NM_022913	GPBP1	genebody_8077					3.93051289769343	TRUE
chr5	57174058	57264673	NM_022913	GPBP1	genebody_8077					3.93051289769343	TRUE
chr14	102139896	102210527	NM_144574	WDR20	genebody_80775					4.49461417668454	TRUE
chr15	77994984	78077652	NM_144572	TBC1D2B	genebody_80777					3.6417547361451	TRUE
chr20	62238520	62296183	NM_144498	OSBPL2	genebody_80789					4.74660361943815	TRUE
chr12	32502042	32646051	NM_139241	FGD4	genebody_8079					3.8916953900914	TRUE
chr8	47260877	47736001	NM_001352931	SPIDR	genebody_808					4.63837034948226	TRUE
chr5	180784779	180815616	NM_001364380	MGAT1	genebody_80865	2.11536856596813	70	0	TRUE		
chr5	173888348	173961980	NM_030627	CPEB4	genebody_80974					4.62885786020883	TRUE
chr11	47465936	47553132	NM_001376463	CELF1	genebody_80992	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr20	50731579	50753741	NM_032521	PARD6B	genebody_81006	1.80354101305532	54	0	TRUE	3.04674589820077	TRUE
chr2	241315860	241354026	NM_001321029	SEPTIN2	genebody_81015	1.91585540541908	80	0	TRUE		
chr16	6019023	7713340	NM_001142333	RBFOX1	genebody_81029					3.92597825867636	TRUE
chr3	197042559	197298576	NM_001204386	DLG1	genebody_81032					2.90356053578648	TRUE
chr19	35936373	35946624	NM_024509	LRFN3	genebody_81074	1.91398900087371	21	0	TRUE		
chr5_GL339449v2_alt	965641	997938	NM_001354439	GTF2H2C_2	genebody_81083					4.06367525012759	TRUE
chr5_KI270897v1_alt	583732	616071	NM_001354439	GTF2H2C_2	genebody_81084					3.59461090097691	TRUE
chr11	70467854	71252577	NM_012309	SHANK2	genebody_8111					4.84821053349699	TRUE
chr12	53380175	53416442	NM_138473	SP1	genebody_81118	2.0398224015804	95	0	TRUE	4.4320601943506	TRUE
chr6	117675468	117710723	NM_138459	NUS1	genebody_81128					4.18504887696172	TRUE
chr15	63189605	63267774	NM_016530	RAB8B	genebody_8115					4.02964013965861	TRUE
chr2	38561968	38602928	NM_138394	HNRNPLL	genebody_81178	1.93637437585538	86	0	TRUE	6.17766650532386	TRUE
chr19	1026607	1039065	NM_001303499	CNN2	genebody_8119					5.80052139728738	TRUE
chr6	144291736	144853034	NM_007124	UTRN	genebody_81195					3.35264213919893	TRUE
chr6	137867258	137883312	NM_006290	TNFAIP3	genebody_81221					4.85551727065594	TRUE
chr15	64460577	64686067	NM_015042	ZNF609	genebody_81239					4.53366188728474	TRUE
chr16	46796602	46831048	NR_145837	C16orf87	genebody_8124					5.54821101567446	TRUE
chr12	122078755	122147342	NM_014938	MLXIP	genebody_81247	2.0051950968405	166	0	TRUE	4.7034919512569	TRUE
chr16	46796602	46831048	NR_145836	C16orf87	genebody_8125					5.54821101567446	TRUE
chr4	82818508	82900571	NM_001318120	SEC31A	genebody_81254					6.64614775185227	TRUE
chr10	34109560	34815296	NM_019619	PARD3	genebody_81267					4.77967211360602	TRUE
chr1	88979455	88992960	NM_019610	RBMXL1	genebody_81274	1.89371724830062	28	0	TRUE		
chr9	128882132	128918038	NM_019594	LRRC8A	genebody_81283	2.17512799996212	99	0	TRUE		
chr14	74763315	74837318	NM_019589	YLPM1	genebody_81289					3.81114268762053	TRUE
chr4	94451941	94457184	NR_046186	PDLIM5	genebody_81296					4.26246401034907	TRUE
chr18	35041412	35143468	NR_046177	MAPRE2	genebody_81297					4.40927605337728	TRUE
chr9	83659967	83707958	NM_053067	UBQLN1	genebody_81327					3.99495086678289	TRUE
chr6	35943515	36024641	NM_052961	SLC26A8	genebody_81342					3.490489629046	TRUE
chr16	27787528	27888157	NM_144675	GSG1L	genebody_81355					4.03520132107824	TRUE
chr9	125748182	125967376	NM_001134778	PBX3	genebody_81363					3.93524137203402	TRUE
chr11	65422797	65445538	NR_131012	NEAT1	genebody_81407					6.52686368699033	TRUE
chr11	47465936	47553132	NM_001376437	CELF1	genebody_81420	2.01101527328505	187	0	TRUE	4.04766175014883	TRUE
chr9	112218436	112333619	NM_001375920	PTBP3	genebody_81443					3.1921589432126	TRUE
chr9	112218436	112333619	NM_001375918	PTBP3	genebody_81445					3.1921589432126	TRUE
chr5	157785746	157859145	NM_001195555	CLINT1	genebody_8145					4.43544098234234	TRUE
chr4	849276	932316	NM_001318134	GAK	genebody_81478					3.86638120837258	TRUE
chr5	66144834	66183616	NM_139168	SREK1	genebody_81495					4.07534196212073	TRUE
chr5	66144834	66183616	NM_139168	SREK1	genebody_81495					4.07534196212073	TRUE
chr1	47333789	47358875	NR_046395	CMPK1	genebody_81500	1.96731648632434	53	0	TRUE	4.42666640724551	TRUE
chr1	47333789	47378839	NR_046394	CMPK1	genebody_81501					4.42666640724551	TRUE
chr6	37819726	38154623	NM_021943	ZFAND3	genebody_81506					4.28845167199991	TRUE
chr6	37819726	38154623	NM_021943	ZFAND3	genebody_81506					4.28845167199991	TRUE
chr6	37819726	38154623	NM_021943	ZFAND3	genebody_81506					4.28845167199991	TRUE
chr6	37819726	38154623	NM_021943	ZFAND3	genebody_81506					4.28845167199991	TRUE
chr6	37819726	38154623	NM_021943	ZFAND3	genebody_81506					4.28845167199991	TRUE
chr10	14518556	14571999	NM_001282702	FAM107B	genebody_81520	2.17190351057614	151	0	TRUE		
